Uniprot_id,KEGG,family
P51677,hsa:1232,hsa04030
P51677,hsa:1232,hsa04050
P51677,hsa:1232,hsa04090
P51679,hsa:1233,hsa00001
P51679,hsa:1233,hsa04030
P51679,hsa:1233,hsa04050
P51679,hsa:1233,hsa04090
P51679,hsa:1233,hsa04030
P51679,hsa:1233,hsa04050
P51679,hsa:1233,hsa04090
P51681,hsa:1234,hsa00001
P51681,hsa:1234,hsa04030
P51681,hsa:1234,hsa04050
P51681,hsa:1234,hsa04090
P51681,hsa:1234,hsa04030
P51681,hsa:1234,hsa04050
P51681,hsa:1234,hsa04090
P51684,hsa:1235,hsa00001
P51684,hsa:1235,hsa03037
P51684,hsa:1235,hsa04030
P51684,hsa:1235,hsa04050
P51684,hsa:1235,hsa04090
P51684,hsa:1235,hsa03037
P51684,hsa:1235,hsa04030
P51684,hsa:1235,hsa04050
P51684,hsa:1235,hsa04090
P51685,hsa:1237,hsa00001
P51685,hsa:1237,hsa04030
P51685,hsa:1237,hsa04050
P51685,hsa:1237,hsa04090
P51685,hsa:1237,hsa04030
P51685,hsa:1237,hsa04050
P51685,hsa:1237,hsa04090
P51686,hsa:10803,hsa00001
P51686,hsa:10803,hsa04030
P51686,hsa:10803,hsa04050
P51686,hsa:10803,hsa04090
P51686,hsa:10803,hsa04030
P51686,hsa:10803,hsa04050
P51686,hsa:10803,hsa04090
P51692,hsa:6777,hsa00001
P51692,hsa:6777,hsa03000
P51692,hsa:6777,hsa03000
P51787,hsa:3784,hsa00001
P51787,hsa:3784,hsa04040
P51787,hsa:3784,hsa04040
P51812,hsa:6197,hsa00001
P51812,hsa:6197,hsa01001
P51812,hsa:6197,hsa03019
P51812,hsa:6197,hsa01000
P51812,hsa:6197,hsa01001
P51812,hsa:6197,hsa03019
P51813,hsa:660,hsa00001
P51813,hsa:660,hsa01001
P51813,hsa:660,hsa01000
P51813,hsa:660,hsa01001
P51817,hsa:5613,hsa00001
P51817,hsa:5613,hsa01001
P51817,hsa:5613,hsa01000
P51817,hsa:5613,hsa01001
P51828,hsa:113,hsa00001
P51828,hsa:113,hsa01000
P51843,hsa:190,hsa00001
P51843,hsa:190,hsa03000
P51843,hsa:190,hsa03310
P51843,hsa:190,hsa03000
P51843,hsa:190,hsa03310
P51878,hsa:838,hsa00001
P51878,hsa:838,hsa01002
P51878,hsa:838,hsa01000
P51878,hsa:838,hsa01002
P51946,hsa:902,hsa00001
P51946,hsa:902,hsa03021
P51946,hsa:902,hsa03400
P51946,hsa:902,hsa03021
P51946,hsa:902,hsa03400
P51948,hsa:4331,hsa00001
P51948,hsa:4331,hsa03021
P51948,hsa:4331,hsa03400
P51948,hsa:4331,hsa03021
P51948,hsa:4331,hsa03400
P51955,hsa:4751,hsa00001
P51955,hsa:4751,hsa01001
P51955,hsa:4751,hsa01009
P51955,hsa:4751,hsa03036
P51955,hsa:4751,hsa01000
P51955,hsa:4751,hsa01001
P51955,hsa:4751,hsa01009
P51955,hsa:4751,hsa03036
P51957,hsa:6787,hsa00001
P51957,hsa:6787,hsa01001
P51957,hsa:6787,hsa03400
P51957,hsa:6787,hsa03037
P51957,hsa:6787,hsa01000
P51957,hsa:6787,hsa01001
P51957,hsa:6787,hsa03400
P51957,hsa:6787,hsa03037
P51965,hsa:7324,hsa00001
P51965,hsa:7324,hsa04121
P51965,hsa:7324,hsa01000
P51965,hsa:7324,hsa04121
P51970,hsa:4702,hsa00001
P51993,hsa:2528,hsa00001
P51993,hsa:2528,hsa01003
P51993,hsa:2528,hsa01000
P51993,hsa:2528,hsa01003
P52209,hsa:5226,hsa00001
P52209,hsa:5226,hsa01000
P52292,hsa:3838,hsa00001
P52292,hsa:3838,hsa03036
P52292,hsa:3838,hsa03036
P52333,hsa:3718,hsa00001
P52333,hsa:3718,hsa01001
P52333,hsa:3718,hsa01000
P52333,hsa:3718,hsa01001
P52564,hsa:5608,hsa00001
P52564,hsa:5608,hsa01001
P52564,hsa:5608,hsa01000
P52564,hsa:5608,hsa01001
P52565,hsa:396,hsa00001
P52565,hsa:396,hsa04147
P52565,hsa:396,hsa04147
P52732,hsa:3832,hsa00001
P52732,hsa:3832,hsa03036
P52732,hsa:3832,hsa04812
P52732,hsa:3832,hsa03036
P52732,hsa:3832,hsa04812
P52788,hsa:6611,hsa00001
P52788,hsa:6611,hsa01000
P52789,hsa:3099,hsa00001
P52789,hsa:3099,hsa04131
P52789,hsa:3099,hsa01000
P52789,hsa:3099,hsa04131
P52895,hsa:1646,hsa00001
P52895,hsa:1646,hsa01000
P53041,hsa:5536,hsa00001
P53041,hsa:5536,hsa01009
P53041,hsa:5536,hsa01000
P53041,hsa:5536,hsa01009
P53350,hsa:5347,hsa00001
P53350,hsa:5347,hsa01001
P53350,hsa:5347,hsa03036
P53350,hsa:5347,hsa01000
P53350,hsa:5347,hsa01001
P53350,hsa:5347,hsa03036
P53355,hsa:1612,hsa00001
P53355,hsa:1612,hsa01001
P53355,hsa:1612,hsa01000
P53355,hsa:1612,hsa01001
P53396,hsa:47,hsa00001
P53396,hsa:47,hsa04147
P53396,hsa:47,hsa01000
P53396,hsa:47,hsa04147
P53539,hsa:2354,hsa00001
P53539,hsa:2354,hsa03000
P53539,hsa:2354,hsa03000
P53582,hsa:23173,hsa00001
P53582,hsa:23173,hsa01002
P53582,hsa:23173,hsa01000
P53582,hsa:23173,hsa01002
P53602,hsa:4597,hsa00001
P53602,hsa:4597,hsa01000
P53609,hsa:5229,hsa00001
P53609,hsa:5229,hsa01006
P53609,hsa:5229,hsa01000
P53609,hsa:5229,hsa01006
P53634,hsa:1075,hsa00001
P53634,hsa:1075,hsa01002
P53634,hsa:1075,hsa03110
P53634,hsa:1075,hsa04147
P53634,hsa:1075,hsa01000
P53634,hsa:1075,hsa01002
P53634,hsa:1075,hsa03110
P53634,hsa:1075,hsa04147
P53667,hsa:3984,hsa00001
P53667,hsa:3984,hsa01001
P53667,hsa:3984,hsa01000
P53667,hsa:3984,hsa01001
P53671,hsa:3985,hsa00001
P53671,hsa:3985,hsa01001
P53671,hsa:3985,hsa01000
P53671,hsa:3985,hsa01001
P53708,hsa:8516,hsa00001
P53708,hsa:8516,hsa04515
P53708,hsa:8516,hsa04515
P53778,hsa:6300,hsa00001
P53778,hsa:6300,hsa01001
P53778,hsa:6300,hsa01000
P53778,hsa:6300,hsa01001
P53816,hsa:11145,hsa00001
P53816,hsa:11145,hsa01000
P53985,hsa:6566,hsa00001
P53985,hsa:6566,hsa02000
P53985,hsa:6566,hsa04147
P53985,hsa:6566,hsa02000
P53985,hsa:6566,2.A.1.13
P53985,hsa:6566,hsa04147
P54098,hsa:5428,hsa00001
P54098,hsa:5428,hsa03032
P54098,hsa:5428,hsa03029
P54098,hsa:5428,hsa01000
P54098,hsa:5428,hsa03032
P54098,hsa:5428,hsa03029
P54132,hsa:641,hsa00001
P54132,hsa:641,hsa03032
P54132,hsa:641,hsa03400
P54132,hsa:641,hsa01000
P54132,hsa:641,hsa03032
P54132,hsa:641,hsa03400
P54136,hsa:5917,hsa00001
P54136,hsa:5917,hsa01007
P54136,hsa:5917,hsa03016
P54136,hsa:5917,hsa03029
P54136,hsa:5917,hsa01000
P54136,hsa:5917,hsa01007
P54136,hsa:5917,hsa03016
P54136,hsa:5917,hsa03029
P54219,hsa:6570,hsa00001
P54219,hsa:6570,hsa02000
P54219,hsa:6570,hsa02000
P54219,hsa:6570,2.A.1.2
P54253,hsa:6310,hsa00001
P54284,hsa:784,hsa00001
P54284,hsa:784,hsa04040
P54284,hsa:784,hsa04040
P54289,hsa:781,hsa00001
P54289,hsa:781,hsa04040
P54289,hsa:781,hsa04040
P54577,hsa:8565,hsa00001
P54577,hsa:8565,hsa01007
P54577,hsa:8565,hsa03016
P54577,hsa:8565,hsa03029
P54577,hsa:8565,hsa01000
P54577,hsa:8565,hsa01007
P54577,hsa:8565,hsa03016
P54577,hsa:8565,hsa03029
P54578,hsa:9097,hsa00001
P54578,hsa:9097,hsa01002
P54578,hsa:9097,hsa04121
P54578,hsa:9097,hsa01000
P54578,hsa:9097,hsa01002
P54578,hsa:9097,hsa04121
P54619,hsa:5571,hsa00001
P54646,hsa:5563,hsa00001
P54646,hsa:5563,hsa01001
P54646,hsa:5563,hsa04131
P54646,hsa:5563,hsa03029
P54646,hsa:5563,hsa01000
P54646,hsa:5563,hsa01001
P54646,hsa:5563,hsa04131
P54646,hsa:5563,hsa03029
P54652,hsa:3306,hsa00001
P54652,hsa:3306,hsa03009
P54652,hsa:3306,hsa03110
P54652,hsa:3306,hsa04131
P54652,hsa:3306,hsa03051
P54652,hsa:3306,hsa03036
P54652,hsa:3306,hsa03009
P54652,hsa:3306,hsa03110
P54652,hsa:3306,hsa04131
P54652,hsa:3306,hsa03051
P54652,hsa:3306,hsa03036
P54687,hsa:586,hsa00001
P54687,hsa:586,hsa01007
P54687,hsa:586,hsa01000
P54687,hsa:586,hsa01007
P54707,hsa:479,hsa00001
P54707,hsa:479,hsa01000
P54709,hsa:483,hsa00001
P54709,hsa:483,hsa04090
P54709,hsa:483,hsa04090
P54710,hsa:486,hsa00001
P54710,hsa:486,hsa02000
P54710,hsa:486,hsa04147
P54710,hsa:486,hsa02000
P54710,hsa:486,1
P54710,hsa:486,hsa04147
P54750,hsa:5136,hsa00001
P54750,hsa:5136,hsa01000
P54753,hsa:2049,hsa00001
P54753,hsa:2049,hsa01001
P54753,hsa:2049,hsa01000
P54753,hsa:2049,hsa01001
P54756,hsa:2044,hsa00001
P54756,hsa:2044,hsa01001
P54756,hsa:2044,hsa01000
P54756,hsa:2044,hsa01001
P54760,hsa:2050,hsa00001
P54760,hsa:2050,hsa01001
P54760,hsa:2050,hsa01000
P54760,hsa:2050,hsa01001
P54762,hsa:2047,hsa00001
P54762,hsa:2047,hsa01001
P54762,hsa:2047,hsa01000
P54762,hsa:2047,hsa01001
P54764,hsa:2043,hsa00001
P54764,hsa:2043,hsa01001
P54764,hsa:2043,hsa01000
P54764,hsa:2043,hsa01001
P54803,hsa:2581,hsa00001
P54803,hsa:2581,hsa01000
P54819,hsa:204,hsa00001
P54819,hsa:204,hsa04147
P54819,hsa:204,hsa01000
P54819,hsa:204,hsa04147
P54829,hsa:84867,hsa00001
P54829,hsa:84867,hsa01009
P54829,hsa:84867,hsa01000
P54829,hsa:84867,hsa01009
P55011,hsa:6558,hsa00001
P55011,hsa:6558,hsa01009
P55011,hsa:6558,hsa02000
P55011,hsa:6558,hsa01009
P55011,hsa:6558,hsa02000
P55036,hsa:5710,hsa00001
P55036,hsa:5710,hsa03051
P55036,hsa:5710,hsa03051
P55055,hsa:7376,hsa00001
P55055,hsa:7376,hsa03000
P55055,hsa:7376,hsa03310
P55055,hsa:7376,hsa03000
P55055,hsa:7376,hsa03310
P55058,hsa:5360,hsa00001
P55058,hsa:5360,hsa02000
P55058,hsa:5360,hsa02000
P55058,hsa:5360,1
P55072,hsa:7415,hsa00001
P55072,hsa:7415,hsa03019
P55072,hsa:7415,hsa03009
P55072,hsa:7415,hsa04131
P55072,hsa:7415,hsa04147
P55072,hsa:7415,hsa03019
P55072,hsa:7415,hsa03009
P55072,hsa:7415,hsa04131
P55072,hsa:7415,hsa04147
P55085,hsa:2150,hsa00001
P55085,hsa:2150,hsa04030
P55085,hsa:2150,hsa04030
P55157,hsa:4547,hsa00001
P55201,hsa:7862,hsa00001
P55201,hsa:7862,hsa03036
P55201,hsa:7862,hsa03036
P55210,hsa:840,hsa00001
P55210,hsa:840,hsa01002
P55210,hsa:840,hsa01000
P55210,hsa:840,hsa01002
P55211,hsa:842,hsa00001
P55211,hsa:842,hsa01009
P55211,hsa:842,hsa01002
P55211,hsa:842,hsa01000
P55211,hsa:842,hsa01009
P55211,hsa:842,hsa01002
P55212,hsa:839,hsa00001
P55212,hsa:839,hsa01002
P55212,hsa:839,hsa01000
P55212,hsa:839,hsa01002
P55263,hsa:132,hsa00001
P55263,hsa:132,hsa01000
P55347,hsa:5316,hsa00001
P55347,hsa:5316,hsa03000
P55347,hsa:5316,hsa03000
P55899,hsa:2217,hsa00001
P55899,hsa:2217,hsa04131
P55899,hsa:2217,hsa04131
P55957,hsa:637,hsa00001
P56181,hsa:4731,hsa00001
P56192,hsa:4141,hsa00001
P56192,hsa:4141,hsa01007
P56192,hsa:4141,hsa03016
P56192,hsa:4141,hsa01000
P56192,hsa:4141,hsa01007
P56192,hsa:4141,hsa03016
P56199,hsa:3672,hsa00001
P56199,hsa:3672,hsa04147
P56199,hsa:3672,hsa04515
P56199,hsa:3672,hsa04090
P56199,hsa:3672,hsa04147
P56199,hsa:3672,hsa04515
P56199,hsa:3672,hsa04090
P56373,hsa:5024,hsa00001
P56373,hsa:5024,hsa04040
P56373,hsa:5024,hsa04040
P56524,hsa:9759,hsa00001
P56524,hsa:9759,hsa03036
P56524,hsa:9759,hsa01000
P56524,hsa:9759,hsa03036
P56545,hsa:1488,hsa00001
P56545,hsa:1488,hsa04131
P56545,hsa:1488,hsa01000
P56545,hsa:1488,hsa04131
P56556,hsa:4700,hsa00001
P56696,hsa:9132,hsa00001
P56696,hsa:9132,hsa04040
P56696,hsa:9132,hsa04040
P56703,hsa:7473,hsa00001
P56703,hsa:7473,hsa00536
P56703,hsa:7473,hsa00536
P56704,hsa:89780,hsa00001
P56704,hsa:89780,hsa00536
P56704,hsa:89780,hsa00536
P56817,hsa:23621,hsa00001
P56817,hsa:23621,hsa01002
P56817,hsa:23621,hsa01000
P56817,hsa:23621,hsa01002
P57059,hsa:102724428,hsa00001
P57059,hsa:102724428,hsa01001
P57059,hsa:102724428,hsa01000
P57059,hsa:102724428,hsa01001
P57059,hsa:150094,hsa00001
P57059,hsa:150094,hsa01001
P57059,hsa:150094,hsa01000
P57059,hsa:150094,hsa01001
P57771,hsa:85397,hsa00001
P57789,hsa:54207,hsa00001
P57789,hsa:54207,hsa01009
P57789,hsa:54207,hsa04040
P57789,hsa:54207,hsa01009
P57789,hsa:54207,hsa04040
P58215,hsa:84695,hsa00001
P59533,hsa:5726,hsa00001
P59533,hsa:5726,hsa04030
P59533,hsa:5726,hsa04030
P59534,hsa:259285,hsa00001
P59534,hsa:259285,hsa04030
P59534,hsa:259285,hsa04030
P59535,hsa:259286,hsa00001
P59535,hsa:259286,hsa04030
P59535,hsa:259286,hsa04030
P59536,hsa:259287,hsa00001
P59536,hsa:259287,hsa04030
P59536,hsa:259287,hsa04030
P59537,hsa:259289,hsa00001
P59537,hsa:259289,hsa04030
P59537,hsa:259289,hsa04030
P59538,hsa:259290,hsa00001
P59538,hsa:259290,hsa04030
P59538,hsa:259290,hsa04030
P59540,hsa:259292,hsa00001
P59540,hsa:259292,hsa04030
P59540,hsa:259292,hsa04030
P59541,hsa:259293,hsa00001
P59541,hsa:259293,hsa04030
P59541,hsa:259293,hsa04030
P59542,hsa:259294,hsa00001
P59542,hsa:259294,hsa04030
P59542,hsa:259294,hsa04030
P59544,hsa:259296,hsa00001
P59544,hsa:259296,hsa04030
P59544,hsa:259296,hsa04030
P59551,hsa:338398,hsa00001
P59551,hsa:338398,hsa04030
P59551,hsa:338398,hsa04030
P59768,hsa:54331,hsa00001
P59768,hsa:54331,hsa04147
P59768,hsa:54331,hsa04031
P59768,hsa:54331,hsa04147
P59768,hsa:54331,hsa04031
P60033,hsa:975,hsa00001
P60033,hsa:975,hsa04147
P60033,hsa:975,hsa04090
P60033,hsa:975,hsa04147
P60033,hsa:975,hsa04090
P60174,hsa:7167,hsa00001
P60174,hsa:7167,hsa04147
P60174,hsa:7167,hsa01000
P60174,hsa:7167,hsa04147
P60568,hsa:3558,hsa00001
P60568,hsa:3558,hsa04052
P60568,hsa:3558,hsa00536
P60568,hsa:3558,hsa04052
P60568,hsa:3558,hsa00536
P60842,hsa:1973,hsa00001
P60842,hsa:1973,hsa03019
P60842,hsa:1973,hsa03012
P60842,hsa:1973,hsa04147
P60842,hsa:1973,hsa03019
P60842,hsa:1973,hsa03012
P60842,hsa:1973,hsa04147
P60866,hsa:6224,hsa00001
P60866,hsa:6224,hsa03011
P60866,hsa:6224,hsa03011
P60891,hsa:5631,hsa00001
P60891,hsa:5631,hsa01000
P60900,hsa:5687,hsa00001
P60900,hsa:5687,hsa01002
P60900,hsa:5687,hsa03051
P60900,hsa:5687,hsa01000
P60900,hsa:5687,hsa01002
P60900,hsa:5687,hsa03051
P60903,hsa:6281,hsa00001
P60903,hsa:6281,hsa04147
P60903,hsa:6281,hsa04990
P60903,hsa:6281,hsa04147
P60903,hsa:6281,hsa04990
P60953,hsa:998,hsa00001
P60953,hsa:998,hsa04131
P60953,hsa:998,hsa03036
P60953,hsa:998,hsa04147
P60953,hsa:998,hsa04031
P60953,hsa:998,hsa04131
P60953,hsa:998,hsa03036
P60953,hsa:998,hsa04147
P60953,hsa:998,hsa04031
P61019,hsa:5862,hsa00001
P61019,hsa:5862,hsa04131
P61019,hsa:5862,hsa04147
P61019,hsa:5862,hsa04031
P61019,hsa:5862,hsa04131
P61019,hsa:5862,hsa04147
P61019,hsa:5862,hsa04031
P61024,hsa:1163,hsa00001
P61026,hsa:10890,hsa00001
P61026,hsa:10890,hsa04131
P61026,hsa:10890,hsa04147
P61026,hsa:10890,hsa04031
P61026,hsa:10890,hsa04131
P61026,hsa:10890,hsa04147
P61026,hsa:10890,hsa04031
P61073,hsa:7852,hsa00001
P61073,hsa:7852,hsa04030
P61073,hsa:7852,hsa04050
P61073,hsa:7852,hsa04090
P61073,hsa:7852,hsa04030
P61073,hsa:7852,hsa04050
P61073,hsa:7852,hsa04090
P61081,hsa:9040,hsa00001
P61081,hsa:9040,hsa04121
P61081,hsa:9040,hsa01000
P61081,hsa:9040,hsa04121
P61088,hsa:7334,hsa00001
P61088,hsa:7334,hsa04121
P61088,hsa:7334,hsa03400
P61088,hsa:7334,hsa01000
P61088,hsa:7334,hsa04121
P61088,hsa:7334,hsa03400
P61158,hsa:10096,hsa00001
P61158,hsa:10096,hsa04131
P61158,hsa:10096,hsa04812
P61158,hsa:10096,hsa04147
P61158,hsa:10096,hsa04131
P61158,hsa:10096,hsa04812
P61158,hsa:10096,hsa04147
P61160,hsa:10097,hsa00001
P61160,hsa:10097,hsa04131
P61160,hsa:10097,hsa04812
P61160,hsa:10097,hsa04147
P61160,hsa:10097,hsa04131
P61160,hsa:10097,hsa04812
P61160,hsa:10097,hsa04147
P61244,hsa:4149,hsa00001
P61244,hsa:4149,hsa03000
P61244,hsa:4149,hsa03036
P61244,hsa:4149,hsa03000
P61244,hsa:4149,hsa03036
P61247,hsa:6189,hsa00001
P61247,hsa:6189,hsa03011
P61247,hsa:6189,hsa03011
P61254,hsa:6154,hsa00001
P61254,hsa:6154,hsa03011
P61254,hsa:6154,hsa03011
P61313,hsa:6138,hsa00001
P61313,hsa:6138,hsa03011
P61313,hsa:6138,hsa03011
P61353,hsa:6155,hsa00001
P61353,hsa:6155,hsa03011
P61353,hsa:6155,hsa03011
P61513,hsa:6168,hsa00001
P61513,hsa:6168,hsa03011
P61513,hsa:6168,hsa03011
P61586,hsa:387,hsa00001
P61586,hsa:387,hsa04131
P61586,hsa:387,hsa04147
P61586,hsa:387,hsa04031
P61586,hsa:387,hsa04131
P61586,hsa:387,hsa04147
P61586,hsa:387,hsa04031
P61604,hsa:3336,hsa00001
P61604,hsa:3336,hsa03110
P61604,hsa:3336,hsa03029
P61604,hsa:3336,hsa03110
P61604,hsa:3336,hsa03029
P61769,hsa:567,hsa00001
P61769,hsa:567,hsa04147
P61769,hsa:567,hsa04147
P61927,hsa:6167,hsa00001
P61927,hsa:6167,hsa03011
P61927,hsa:6167,hsa03011
P61956,hsa:6613,hsa00001
P61956,hsa:6613,hsa04121
P61956,hsa:6613,hsa03029
P61956,hsa:6613,hsa04812
P61956,hsa:6613,hsa04121
P61956,hsa:6613,hsa03029
P61956,hsa:6613,hsa04812
P61964,hsa:11091,hsa00001
P61964,hsa:11091,hsa03036
P61964,hsa:11091,hsa03036
P61981,hsa:7532,hsa00001
P61981,hsa:7532,hsa01009
P61981,hsa:7532,hsa03400
P61981,hsa:7532,hsa04147
P61981,hsa:7532,hsa01009
P61981,hsa:7532,hsa03400
P61981,hsa:7532,hsa04147
P62081,hsa:6201,hsa00001
P62081,hsa:6201,hsa03011
P62081,hsa:6201,hsa03011
P62136,hsa:5499,hsa00001
P62136,hsa:5499,hsa01009
P62136,hsa:5499,hsa03021
P62136,hsa:5499,hsa03019
P62136,hsa:5499,hsa03041
P62136,hsa:5499,hsa01000
P62136,hsa:5499,hsa01009
P62136,hsa:5499,hsa03021
P62136,hsa:5499,hsa03019
P62136,hsa:5499,hsa03041
P62191,hsa:5700,hsa00001
P62191,hsa:5700,hsa03051
P62191,hsa:5700,hsa03051
P62195,hsa:5705,hsa00001
P62195,hsa:5705,hsa03051
P62195,hsa:5705,hsa03051
P62241,hsa:6202,hsa00001
P62241,hsa:6202,hsa03011
P62241,hsa:6202,hsa03011
P62244,hsa:6210,hsa00001
P62244,hsa:6210,hsa03011
P62244,hsa:6210,hsa03011
P62249,hsa:6217,hsa00001
P62249,hsa:6217,hsa03011
P62249,hsa:6217,hsa03011
P62263,hsa:6208,hsa00001
P62263,hsa:6208,hsa03011
P62263,hsa:6208,hsa03011
P62266,hsa:6228,hsa00001
P62266,hsa:6228,hsa03011
P62266,hsa:6228,hsa03011
P62269,hsa:6222,hsa00001
P62269,hsa:6222,hsa03011
P62269,hsa:6222,hsa03011
P62273,hsa:6235,hsa00001
P62273,hsa:6235,hsa03011
P62273,hsa:6235,hsa03011
P62277,hsa:6207,hsa00001
P62277,hsa:6207,hsa03011
P62277,hsa:6207,hsa03011
P62280,hsa:6205,hsa00001
P62280,hsa:6205,hsa03011
P62280,hsa:6205,hsa03011
P62330,hsa:382,hsa00001
P62330,hsa:382,hsa04131
P62330,hsa:382,hsa04147
P62330,hsa:382,hsa04031
P62330,hsa:382,hsa04131
P62330,hsa:382,hsa04147
P62330,hsa:382,hsa04031
P62333,hsa:5706,hsa00001
P62333,hsa:5706,hsa03051
P62333,hsa:5706,hsa03051
P62424,hsa:6130,hsa00001
P62424,hsa:6130,hsa03011
P62424,hsa:6130,hsa03009
P62424,hsa:6130,hsa03011
P62424,hsa:6130,hsa03009
P62508,hsa:2104,hsa00001
P62508,hsa:2104,hsa03000
P62508,hsa:2104,hsa03029
P62508,hsa:2104,hsa03310
P62508,hsa:2104,hsa03000
P62508,hsa:2104,hsa03029
P62508,hsa:2104,hsa03310
P62701,hsa:6191,hsa00001
P62701,hsa:6191,hsa03011
P62701,hsa:6191,hsa03011
P62750,hsa:6147,hsa00001
P62750,hsa:6147,hsa03011
P62750,hsa:6147,hsa03011
P62753,hsa:6194,hsa00001
P62753,hsa:6194,hsa03011
P62753,hsa:6194,hsa03011
P62805,hsa:121504,hsa00001
P62805,hsa:121504,hsa03036
P62805,hsa:121504,hsa03036
P62805,hsa:554313,hsa00001
P62805,hsa:554313,hsa03036
P62805,hsa:554313,hsa03036
P62805,hsa:8294,hsa00001
P62805,hsa:8294,hsa03036
P62805,hsa:8294,hsa03036
P62805,hsa:8359,hsa00001
P62805,hsa:8359,hsa03036
P62805,hsa:8359,hsa03036
P62805,hsa:8360,hsa00001
P62805,hsa:8360,hsa03036
P62805,hsa:8360,hsa03036
P62805,hsa:8361,hsa00001
P62805,hsa:8361,hsa03036
P62805,hsa:8361,hsa03036
P62805,hsa:8362,hsa00001
P62805,hsa:8362,hsa03036
P62805,hsa:8362,hsa03036
P62805,hsa:8363,hsa00001
P62805,hsa:8363,hsa03036
P62805,hsa:8363,hsa03036
P62805,hsa:8364,hsa00001
P62805,hsa:8364,hsa03036
P62805,hsa:8364,hsa03036
P62805,hsa:8365,hsa00001
P62805,hsa:8365,hsa03036
P62805,hsa:8365,hsa03036
P62805,hsa:8366,hsa00001
P62805,hsa:8366,hsa03036
P62805,hsa:8366,hsa03036
P62805,hsa:8367,hsa00001
P62805,hsa:8367,hsa03036
P62805,hsa:8367,hsa03036
P62805,hsa:8368,hsa00001
P62805,hsa:8368,hsa03036
P62805,hsa:8368,hsa03036
P62805,hsa:8370,hsa00001
P62805,hsa:8370,hsa03036
P62805,hsa:8370,hsa03036
P62826,hsa:5901,hsa00001
P62826,hsa:5901,hsa03019
P62826,hsa:5901,hsa03009
P62826,hsa:5901,hsa03016
P62826,hsa:5901,hsa03036
P62826,hsa:5901,hsa04147
P62826,hsa:5901,hsa04031
P62826,hsa:5901,hsa03019
P62826,hsa:5901,hsa03009
P62826,hsa:5901,hsa03016
P62826,hsa:5901,hsa03036
P62826,hsa:5901,hsa04147
P62826,hsa:5901,hsa04031
P62829,hsa:9349,hsa00001
P62829,hsa:9349,hsa03011
P62829,hsa:9349,hsa03011
P62841,hsa:6209,hsa00001
P62841,hsa:6209,hsa03011
P62841,hsa:6209,hsa03011
P62847,hsa:6229,hsa00001
P62847,hsa:6229,hsa03011
P62847,hsa:6229,hsa03011
P62851,hsa:6230,hsa00001
P62851,hsa:6230,hsa03011
P62851,hsa:6230,hsa03011
P62854,hsa:6231,hsa00001
P62854,hsa:6231,hsa03011
P62854,hsa:6231,hsa03011
P62857,hsa:6234,hsa00001
P62857,hsa:6234,hsa03011
P62857,hsa:6234,hsa03011
P62861,hsa:2197,hsa00001
P62861,hsa:2197,hsa03011
P62861,hsa:2197,hsa04121
P62861,hsa:2197,hsa03011
P62861,hsa:2197,hsa04121
P62873,hsa:2782,hsa00001
P62873,hsa:2782,hsa04147
P62873,hsa:2782,hsa04031
P62873,hsa:2782,hsa04147
P62873,hsa:2782,hsa04031
P62888,hsa:6156,hsa00001
P62888,hsa:6156,hsa03011
P62888,hsa:6156,hsa03011
P62891,hsa:6170,hsa00001
P62891,hsa:6170,hsa03011
P62891,hsa:6170,hsa03011
P62899,hsa:6160,hsa00001
P62899,hsa:6160,hsa03011
P62899,hsa:6160,hsa03011
P62906,hsa:4736,hsa00001
P62906,hsa:4736,hsa03011
P62906,hsa:4736,hsa03011
P62910,hsa:6161,hsa00001
P62910,hsa:6161,hsa03011
P62910,hsa:6161,hsa03011
P62913,hsa:6135,hsa00001
P62913,hsa:6135,hsa03011
P62913,hsa:6135,hsa03011
P62917,hsa:6132,hsa00001
P62917,hsa:6132,hsa03011
P62917,hsa:6132,hsa03011
P62937,hsa:5478,hsa00001
P62937,hsa:5478,hsa03110
P62937,hsa:5478,hsa04147
P62937,hsa:5478,hsa01000
P62937,hsa:5478,hsa03110
P62937,hsa:5478,hsa04147
P62942,hsa:2280,hsa00001
P62942,hsa:2280,hsa03110
P62942,hsa:2280,hsa01000
P62942,hsa:2280,hsa03110
P62955,hsa:59284,hsa00001
P62955,hsa:59284,hsa04040
P62955,hsa:59284,hsa04040
P62979,hsa:6233,hsa00001
P62979,hsa:6233,hsa03011
P62979,hsa:6233,hsa04121
P62979,hsa:6233,hsa04147
P62979,hsa:6233,hsa03011
P62979,hsa:6233,hsa04121
P62979,hsa:6233,hsa04147
P62993,hsa:2885,hsa00001
P62993,hsa:2885,hsa04131
P62993,hsa:2885,hsa04131
P63000,hsa:5879,hsa00001
P63000,hsa:5879,hsa04131
P63000,hsa:5879,hsa04147
P63000,hsa:5879,hsa04031
P63000,hsa:5879,hsa04131
P63000,hsa:5879,hsa04147
P63000,hsa:5879,hsa04031
P63096,hsa:2770,hsa00001
P63096,hsa:2770,hsa04147
P63096,hsa:2770,hsa04031
P63096,hsa:2770,hsa04147
P63096,hsa:2770,hsa04031
P63104,hsa:7534,hsa00001
P63104,hsa:7534,hsa03400
P63104,hsa:7534,hsa04147
P63104,hsa:7534,hsa03400
P63104,hsa:7534,hsa04147
P63146,hsa:7320,hsa00001
P63146,hsa:7320,hsa04121
P63146,hsa:7320,hsa03400
