From src:'2'	To src:'22'
DB13203	16229
DB13549	22174
DB03077	4476954
DB02456	65177
DB00832	6839
DB03044	156422
DB08273	46937138
DB13786	3036905
DB13786	136794844
DB13786	15930742
DB18152	138628908
DB02386	445715
DB02386	44288441
DB05540	90657278
DB01872	446101
DB04260	135460987
DB08837	5413
DB15842	51000477
DB15842	656671
DB18511	16042541
DB11570	30541
DB18051	25195294
DB07308	14163672
DB09120	1548942
DB01076	60823
DB07175	25138203
DB13749	91886357
DB13749	71587201
DB11787	11539025
DB13586	6300
DB02497	444182
DB15046	51049992
DB00912	65981
DB12410	151897
DB15878	24621
DB01981	446806
DB11770	68770
DB02349	5289029
DB03209	4604
DB03543	446446
DB18711	72694302
DB01010	3202
DB08071	46937121
DB01550	61810
DB04020	9957008
DB00144	9547096
DB00144	91746197
DB02663	6971307
DB02663	6971306
DB03590	1549100
DB03590	439283
DB00177	60846
DB13001	5480
DB11852	23649154
DB13345	107715
DB04431	445805
DB02621	445420
DB02745	6029
DB12476	10309114
DB08986	135413553
DB17060	3006531
DB01137	6956357
DB01137	149096
DB08172	54727975
DB00180	82153
DB14492	105053
DB15134	2826728
DB11716	26105
DB03831	17754086
DB14726	216210
DB13102	44556193
DB06885	10400412
DB03985	5289266
DB07233	42627769
DB08028	135521746
DB02738	193491
DB06931	5276507
DB00523	449171
DB08383	1122713
DB02405	175468
DB16065	60194102
DB17582	156297592
DB04367	135451156
DB00418	5193
DB04292	46936944
DB16737	155925845
DB02678	449462
DB02276	17754079
DB11629	9867642
DB13338	71260
DB07877	6914564
DB07844	9549258
DB04654	11840929
DB00561	3156
DB09206	37264
DB08394	449244
DB00264	4171
DB09040	489181
DB06187	9927346
DB12297	53340771
DB01835	93485622
DB03124	5287429
DB15821	20054915
DB14199	61948
DB08479	2730282
DB12989	21117946
DB00875	5281881
DB12362	18465
DB12188	11465618
DB14998	60164925
DB14534	114945
DB02210	12374
DB17106	9864202
DB06696	68682
DB13409	5282211
DB04039	4476947
DB09084	12555
DB14674	259329
DB07420	24748047
DB03403	6131
DB17191	54576299
DB14647	24807
DB14033	6662
DB17965	5475
DB13860	37425
DB13860	66830803
DB06364	439035
DB04193	12647
DB04193	6971022
DB07031	445455
DB02983	65258
DB03562	5289468
DB12658	10407120
DB08666	11840988
DB05869	12041
DB00398	216239
DB08268	135414394
DB14734	5315659
DB15126	122460381
DB01915	122706489
DB01915	165339
DB09291	10311306
DB07132	46937053
DB17801	66576257
DB06657	6918293
DB12946	1329
DB09139	123801
DB08414	446309
DB02538	447652
DB02994	2513
DB00723	6082
DB18095	118649391
DB04613	5287569
DB01623	941651
DB08135	680935
DB15307	68254185
DB01661	16019963
DB02642	1950
DB00761	4873
DB04140	445018
DB06811	656641
DB02762	447532
DB00641	54454
DB13297	1550874
DB00725	6646
DB18093	52925027
DB04615	5326967
DB15219	118598754
DB09346	2528
DB01741	135559087
DB01625	3775
DB11257	28179
DB08133	9926933
DB05944	42642648
DB11201	20055232
DB13989	15671
DB02124	448825
DB02124	49852385
DB03210	75451
DB11947	9795739
DB17472	129269915
DB13362	72060
DB03405	5289122
DB08589	70164
DB01009	3825
DB14035	6918151
DB16261	10153627
DB04961	454194
DB04195	124823
DB08746	446346
DB02985	135431972
DB03738	447227
DB11504	6472
DB12338	6918474
DB11839	72187679
DB04805	5388936
DB03276	657098
DB16223	20054959
DB03678	5496989
DB01954	5092
DB08789	44129601
DB06229	71351
DB07452	135566394
DB15957	111037
DB11704	91933867
DB14929	11527519
DB03994	700
DB00237	2479
DB01280	3011155
DB07527	9543487
DB01833	46224610
DB01833	439202
DB08546	4369485
DB11919	4578
DB14128	10897651
DB14128	5288979
DB14128	5892
DB14128	73415790
DB00873	9865442
DB03642	5287468
DB08232	135431470
DB01244	2351
DB15901	18597
DB15247	59215954
DB07969	25113181
DB07382	42627755
DB07168	23624249
DB09473	17749568
DB09473	119117
DB09473	16682728
DB07235	16043304
DB15571	5283190
DB02562	135398653
DB16122	162163
DB00525	5510
DB13256	16351
DB09389	4542
DB11698	10453870
DB08385	24892821
DB11296	73587
DB11296	9862773
DB02403	9584
DB01541	13308
DB16063	135565981
DB12860	23965
DB00859	6926437
DB00859	5852
DB08455	6438583
DB09095	11954369
DB16021	688272
DB13946	65157
DB08099	11963546
DB16764	46830365
DB09459	444305
DB14792	131634760
DB17034	6445533
DB02087	446275
DB12776	24864553
DB02445	446113
DB06237	9869929
DB00229	43708
DB07194	25113172
DB14937	73051869
DB04671	131704288
DB04671	49866858
DB07539	5951796
DB07539	137349069
DB11416	59364992
DB18306	149276766
DB16088	135911
DB17733	135433604
DB12238	9908684
DB07804	16040261
DB04731	6102806
DB07466	5287796
DB03376	196672
DB03169	5288565
DB03169	131704231
DB02070	6971029
DB02070	161166
DB03968	444570
DB06873	134111
DB13826	7211
DB07183	16040289
DB14849	9838389
DB13397	120508
DB12710	4744
DB12991	91272
DB12165	58029842
DB07614	2763788
DB09000	62865
DB06525	9823294
DB09246	71671
DB15319	59552698
DB11470	24860548
DB11487	16752
DB05667	47576
DB02932	56069
DB13449	4977
DB17146	10218693
DB13262	1979
DB14082	185457
DB02797	1677
DB02556	6919011
DB02556	71567
DB03310	11215652
DB03310	65359
DB05075	11973736
DB02016	1949
DB11664	138543650
DB11664	10624
DB06859	657007
DB13356	667491
DB09289	68870
DB12510	24823
DB04234	5288867
DB16853	6694
DB12050	71236992
DB07335	24905143
DB02812	5287596
DB11396	3037
DB06641	148177
DB06725	54690031
DB08285	25190761
DB14886	11622197
DB14651	62871
DB12906	11646777
DB13486	61745
DB07653	848641
DB07653	30281577
DB04843	4057
DB02756	91665
DB17988	9883501
DB02597	5289469
DB12576	10286834
DB15055	46851313
DB06329	11587892
DB16879	68947304
DB13417	70374
DB13022	46944259
DB18391	3347
DB07739	11485425
DB01380	5745
DB15499	44595079
DB00337	6509979
DB04890	2350
DB01377	6850729
DB02602	1604
DB01450	107765
DB11827	44814423
DB03490	314123
DB07679	10713671
DB05824	192711
DB13121	16666733
DB07282	44129627
DB04531	193613
DB04531	6951294
DB15347	121293929
DB15374	61492
DB13991	71219
DB01701	445768
DB13165	9863672
DB08294	447364
DB09306	68713
DB08652	397
DB00601	441401
DB12397	51347395
DB11951	56944144
DB13710	3037705
DB00657	4032
DB03797	5288994
DB03797	131704258
DB11907	57335384
DB02310	168131
DB03556	657096
DB12262	16744283
DB05271	59227
DB03016	1513
DB05719	300471
DB03932	449169
DB12449	137994
DB11544	3085092
DB15079	121488186
DB16967	60768
DB08706	135401990
DB16855	10393
DB07333	4369498
DB03087	5289510
DB08830	440667
DB04267	10367
DB03445	46936678
DB06723	10176082
DB13776	65050
DB08283	501640
DB00811	37542
DB02169	446512
DB02376	445248
DB04392	17753965
DB02968	49867492
DB02968	131704224
DB03070	444451
DB01882	448220
DB07655	4369433
DB18246	134812041
DB04845	6445540
DB08591	4369451
DB18000	11687
DB13636	10255142
DB09411	123827
DB13238	5603
DB07185	708990
DB08506	10601417
DB01086	2337
DB12022	9890801
DB11744	46836890
DB12163	5160
DB15251	37817
DB13576	16098
DB13576	16703701
DB06523	460516
DB12417	44513473
DB12121	59473233
DB02490	4635864
DB08910	134780
DB00116	135444742
DB11637	6480466
DB01971	736715
DB15888	20674
DB15207	25052023
DB11780	65036
DB01204	4212
DB03602	445707
DB08791	25229537
DB03812	657024
DB11090	139063997
DB11090	516903
DB11090	24434
DB08081	127293
DB02443	131704202
DB01501	34328
DB01501	25273607
DB00187	59768
DB13510	2467
DB01130	6714002
DB13050	104903
DB06264	5511
DB07924	9549264
DB01422	19910
DB12486	9939892
DB08976	3360
DB08368	24832027
DB00696	8223
DB08182	23727982
DB03756	445580
DB15554	145994626
DB00170	4055
DB05495	9848869
DB03597	447108
DB00298	3033538
DB01557	62281
DB04027	71070
DB01796	1066
DB16325	3082555
DB06875	6102691
DB05519	9833332
DB02527	6076
DB15078	71611869
DB16167	91885617
DB13611	71821
DB00700	443872
DB09436	77846377
DB01600	5468
DB00836	3955
DB02452	64968
DB01048	441300
DB13782	65589
DB02382	121991
DB02382	5288991
DB02168	5287830
DB06795	3998
DB11326	7628
DB01876	2281
DB02969	1136
DB08565	449487
DB13857	93057
DB13191	9548602
DB13191	5359254
DB13191	587
DB07403	16741245
DB03420	17754002
DB07562	447962
DB11151	14798
DB02235	11862103
DB02235	10062737
DB06447	6442269
DB04820	4472
DB08871	11354606
DB15429	1133
DB15429	129829565
DB01810	5287438
DB11107	23681127
DB13801	41386
DB14522	961
DB05104	179340
DB11512	439369
DB03132	73555170
DB03132	162569
DB06660	104974
DB12448	57112
DB05423	9867361
DB00987	6253
DB01930	5289105
DB07762	1708
DB12472	65859
DB08982	5743585
DB05461	15942713
DB00970	457193
DB11681	9896267
DB08369	12229396
DB08690	5280346
DB07124	46937052
DB14496	4384450
DB14496	61424
DB00299	135398748
DB11712	46199646
DB05518	9811837
DB13106	60807
DB00500	5509
DB01072	148192
DB03880	5362422
DB08037	11655511
DB08643	4369141
DB02727	447030
DB03233	162501
DB07985	444406
DB04477	5289484
DB04444	91866986
DB04444	5311325
DB04444	118797887
DB13582	170848
DB00131	6083
DB04350	449123
DB12963	135565361
DB16340	26255
DB00916	4173
DB01171	4235
DB06595	9829523
DB08110	46937125
DB04480	5287525
DB12921	72462
DB08765	6852129
DB13327	4814
DB03844	4288
DB15141	71470491
DB06419	156417
DB03877	4369102
DB06281	159325
DB08721	441047
DB04770	4369502
DB08645	6604229
DB02031	135398650
DB03235	447977
DB07983	447835
DB08064	5326866
DB02420	449125
DB12857	45100669
DB12965	23954
DB15318	23934
DB04630	5839
DB13448	118984411
DB02132	5724
DB08763	447110
DB09156	3736
DB12092	4418
DB06858	46937030
DB04787	4369524
DB04716	5494425
DB09321	14806
DB03452	3359381
DB01726	5801
DB04097	448872
DB15960	16726
DB00228	3226
DB16842	464
DB00626	10909430
DB14137	10078408
DB12611	135565545
DB07538	137349068
DB07538	23647657
DB07994	11633167
DB12239	10201696
DB04852	5745206
DB07642	23729147
DB11431	9832912
DB14010	1832
DB03168	5288995
DB14550	73415785
DB12582	638024
DB06328	4113
DB01526	136297
DB04516	49866901
DB13963	7239
DB16878	86298861
DB07405	9886249
DB06083	6439522
DB07738	25134253
DB02880	5496910
DB15498	73386890
DB02233	38988837
DB02233	5288041
DB18365	71654876
DB12327	128563
DB02877	5289501
DB02844	54325748
DB06784	65430
DB07678	42627296
DB08224	4369567
DB14750	667468
DB07276	9543521
DB16200	90467622
DB16046	25125529
DB13921	500902
DB09288	68865
DB08521	40467016
DB04570	47499
DB17297	139593425
DB04322	135409836
DB00381	2162
DB12896	45102284
DB16134	9887755
DB05885	9942725
DB11260	10577938
DB14872	501391
DB06793	200742
DB08402	5289162
DB00451	5819
DB00451	25201348
DB12106	71666749
DB13472	2898
DB04587	49866449
DB07210	10339710
DB09197	71897
DB08588	23647311
DB01008	2478
DB16295	86301664
DB17163	68389008
DB01640	5287540
DB09221	9817450
DB09221	73291726
DB00740	5070
DB15670	71269142
DB02185	445228
DB03739	9584748
DB00328	3715
DB04161	6578
DB17022	5280436
DB13533	5284597
DB01113	4680
DB12339	11224409
DB15687	53310908
DB15687	91898438
DB15687	44349184
DB15687	101670969
DB15687	16131138
DB01467	27402
DB00784	4044
DB04123	1290
DB01684	5289354
DB15464	5488186
DB04062	439650
DB17121	141426702
DB17121	78092899
DB17121	71512108
DB07490	446716
DB03679	17754204
DB03335	641237
DB12067	135446049
DB08933	3003141
DB07443	54727972
DB12675	53354764
DB12408	16065403
DB13841	12454
DB11174	10219851
DB13988	6604889
DB18025	72192163
DB00793	3561
DB02924	6857487
DB03653	448672
DB13659	19646
DB09388	31833
DB03183	656966
DB01212	5479530
DB09023	9330
DB04222	9543443
DB00281	3676
DB05650	10131000
DB00858	6011
DB09061	644019
DB00593	3291
DB12535	46892373
DB08098	2817424
DB07310	135513268
DB01154	3032285
DB06228	9875401
DB13034	44628955
DB08788	1916699
DB06626	6450551
DB13673	439318
DB04404	5287673
DB03539	5287668
DB11119	5238
DB04866	456390
DB02333	65070
DB08603	73094
DB00540	4543
DB11918	135564655
DB15157	67409219
DB14129	10404245
DB03194	7167925
DB00584	5388962
DB00584	40466924
DB03804	446725
DB13733	6494
DB02655	139148725
DB02655	83887
DB12227	131704322
DB05832	9830969
DB07968	9547901
DB03466	445575
DB16300	86269973
DB07169	46937057
DB07376	1792
DB08324	3246941
DB06987	180559
DB07812	24963048
DB13675	11259
DB17050	5145950
DB02335	15689
DB17510	146317833
DB08605	171833
DB13067	9938933
DB14808	89658382
DB14198	20011
DB14198	139596224
DB07756	1723
DB12988	135449333
DB08478	425841
DB07597	6420129
DB03924	85466
DB01560	62258
DB13408	25430
DB06299	11217901
DB04038	444679
DB06970	1117937
DB08029	24178109
DB03185	5287841
DB17576	66548316
DB08815	213046
DB00419	51634
DB11226	66661267
DB02679	9864
DB02282	439176
DB11628	9898619
DB07602	46937083
DB13339	16058
DB16192	86676119
DB12533	11488110
DB06916	16115747
DB03333	17754181
DB09138	131704315
DB18061	70697510
DB16950	9905090
DB06836	6852167
DB02194	5287994
DB06700	125017
DB04250	20689
DB07445	135459112
DB12673	119026214
DB07087	46937048
DB07070	11711595
DB01695	126892
DB16006	53395105
DB16006	53442777
DB16006	131953541
DB02466	445576
DB16240	51039119
DB17636	76072165
DB02804	447923
DB18023	135567029
DB13227	196122
DB12733	44557636
DB00447	44311686
DB00447	5284585
DB16293	101037910
DB16293	16132253
DB00474	9034
DB02614	5287795
DB12659	89508529
DB15437	70674853
DB00660	15459
DB00399	68740
DB05868	9853710
DB01115	4485
DB15926	10480
DB15926	517111
DB15926	123132502
DB07797	3000541
DB04125	178051
DB07556	446504
DB12146	6918736
DB01434	92834
DB01760	33166
DB07932	11531308
DB08442	25058141
DB07388	11149707
DB07162	24963047
DB11551	25015
DB18070	155286052
DB08238	15939606
DB08238	8408
DB03000	445210
DB07023	6857688
DB08636	5280911
DB13591	26388
DB03246	439764
DB02306	5287971
DB03648	448368
DB01996	7970
DB06334	12136798
DB07061	961704
DB14122	641785
DB13706	11048
DB13706	2723833
DB03532	135440070
DB13283	5343
DB08776	739358
DB07458	448642
DB14063	65808
DB07724	11395145
DB18445	71237511
DB11507	5311053
DB18087	155587867
DB13830	46222573
DB03956	122195
DB15009	46916694
DB05974	5281232
DB18016	156151242
DB17269	132056570
DB02127	3073
DB16567	9553856
DB01631	15606
DB11977	16118392
DB11944	9942657
DB04229	5289611
DB13294	62858
DB00671	5362065
DB02411	466959
DB08165	96876
DB11692	23649245
DB08991	3242
DB01219	6914273
DB02568	135413525
DB08710	135617452
DB13652	36131
DB09376	22660
DB09169	133866
DB11254	3610
DB16929	517326
DB01771	447488
DB13182	5281708
DB07221	24836815
DB13368	6314185
DB00531	2907
DB06923	9547939
DB16767	5281654
DB08906	9854489
DB12285	51352361
DB04337	11646
DB00890	667476
DB16035	24756034
DB09490	49800058
DB09490	6452255
DB08050	13294447
DB01571	61996
DB07263	24808499
DB06195	160355
DB02768	61207
DB06961	135525416
DB08510	5289324
DB03289	49866861
DB04069	5288116
DB00843	3152
DB03672	1933
DB17815	76285205
DB11751	54713659
DB01247	3759
DB13910	20835964
DB13910	129891194
DB01274	3083544
DB05003	137319722
DB05003	68791
DB01901	444237
DB15244	16045365
DB13791	33630
DB09443	66380
DB12332	9931954
DB03732	49866945
DB17029	3501
DB15833	439286
DB01957	7933
DB13506	33672
DB01865	5287720
DB02391	135488878
DB00234	127151
DB15954	441071
DB03997	439398
DB08576	6852124
DB07524	24180721
DB07939	16750083
DB03127	444655
DB00845	2794
DB08449	10150441
DB14537	3080663
DB07138	3038525
DB06140	10073773
DB09087	24856
DB09087	23683742
DB11371	104845
DB18310	9884220
DB00392	3290
DB01821	136252265
DB01821	656910
DB08262	14357
DB00267	9570757
DB11400	9832750
DB03568	264
DB15835	90478905
DB08397	1854
DB09070	444008
DB14150	19654
DB03411	127716
DB06803	4477
DB02648	10918
DB06925	15991573
DB12591	50922691
DB16734	125482193
DB03306	5287488
DB04657	21307
DB08826	2972
DB07847	6852168
DB07874	17749735
DB18169	135390812
DB12283	53297462
DB12283	11691726
DB02956	5289210
DB04601	4369413
DB16033	71227359
DB12706	56928390
DB07265	9978312
DB06193	134019
DB04364	439314
DB13620	16760467
DB17603	67411502
DB02532	292661
DB00027	45267103
DB12791	502272
DB16534	16217523
DB13332	8830
DB07609	11171679
DB15661	145996610
DB01481	236666
DB02289	5245668
DB02289	100714
DB04696	5288329
DB08121	11483970
DB04170	448012
DB12910	11223423
DB00412	77999
DB04298	54688711
DB18490	139331495
DB01351	2164
DB15623	53361968
DB04187	444461
DB08163	25181315
DB02732	5288882
DB12506	21640
DB03391	49866789
DB08022	46937117
DB14737	2543
DB16619	88433052
DB16619	129630724
DB16619	11593581
DB06292	9887712
DB15915	512864
DB12368	46202416
DB07025	10156987
DB01126	6918296
DB04116	6454902
DB14680	5351344
DB08486	122335
DB11869	5281884
DB06654	131682
DB14644	16923
DB04931	16197727
DB04931	44285019
DB04931	16154396
DB04931	57514683
DB04931	91898441
DB14677	443881
DB08356	764764
DB03768	466960
DB13285	9982
DB14065	3949
DB06367	6918602
DB07819	11694089
DB12081	7074810
DB16231	34313
DB03206	29435
DB02346	448657
DB03608	2354
DB06412	5281034
DB03040	8758
DB03040	139057210
DB15882	68194
DB04875	153270
DB03783	4754
DB12453	24870
DB09124	9949848
DB11574	71661251
DB11547	8310
DB15049	71485
DB12383	100802
DB18405	16042343
DB03084	447872
DB04264	135460968
DB07365	6950503
DB07365	2724883
DB01079	135409453
DB03475	444508
DB13746	11442
DB12028	6035
DB15596	19392
DB03794	87123
DB03794	7006471
DB00654	5311221
DB11904	46848036
DB14729	73110
DB02585	448513
DB11719	9884876
DB04561	445079
DB08362	23656870
DB08188	65013
DB04418	447145
DB00292	667484
DB01428	4632
DB01754	54695768
DB12479	54556623
DB08989	9363
DB07769	5288215
DB03093	448973
DB08297	150889
DB17521	15985904
DB00367	13109
DB01513	101819
DB12394	71183216
DB03818	445503
DB01053	5904
DB04523	448022
DB03139	446905
DB11519	5311100
DB02785	444756
DB07436	446532
DB07927	657106
DB08946	3735
DB04761	5289111
DB00140	493570
DB15557	9547481
DB13455	14113
DB13455	74441225
DB14529	56843898
DB14529	9909912
DB03594	9257
DB15796	71481120
DB03938	160139
DB04024	448726
DB01554	9835303
DB11495	1711973
DB13099	20140
DB12666	6433109
DB12268	11417567
DB06845	23629654
DB08256	4149241
DB14855	70267
DB00613	3647519
DB00613	2165
DB08658	15083623
DB15130	59868
DB02473	447735
DB00184	89594
DB17064	3797
DB16331	71678098
DB04723	4369579
DB01713	19235
DB06267	135413547
DB09403	27648
DB13232	5362
DB11073	2683
DB15204	9807507
DB01941	3922
DB00925	4768
DB01207	5362391
DB04398	19789253
DB04398	612
DB02962	5798
DB15971	1238
DB00193	5523
DB12135	10479502
DB13789	76968033
DB11774	40466872
DB11774	65957
DB02459	159772
DB11747	11497983
DB01251	91610
DB02095	7054
DB03291	17753995
DB13546	4514
DB12414	56842069
DB15086	23167
DB17690	54177368
DB13479	68122
DB18124	44481866
DB02794	135488885
DB00923	43507
DB05045	131704295
DB05045	42629124
DB03585	4641
DB08409	449242
DB11667	119184
DB00805	4199
DB00961	4062
DB05470	10341154
DB01319	131536
DB00195	2369
DB12133	58185197
DB14879	77843966
DB14879	139033164
DB13394	7436
DB02818	447196
DB04329	8405
DB02093	446761
DB07617	11229234
DB06890	670006
DB09276	22318
DB09276	6093241
DB11440	9820838
DB02783	447742
DB07686	23586146
DB07807	9860102
DB13453	23991
DB07288	9797919
DB02608	247978
DB03346	97032
DB11493	517047
DB11493	24455
DB11493	139088988
DB11493	139089016
DB08338	135566411
DB06843	444894
DB02084	131704188
DB02084	135559086
DB05416	9803963
DB01160	71684398
DB01160	5282415
DB17037	9957280
DB12746	44177328
DB06234	471161
DB13028	71339
DB02475	441123
DB02475	25200706
DB14598	129627867
DB14598	3348573
DB14598	6109
DB14598	6093170
DB14934	87055263
DB16607	433294
DB16886	114917
DB07197	9547958
DB04641	736299
DB04725	133021
DB07851	24798721
DB01715	445025
DB09210	4843
DB13383	68295
DB03962	5288989
DB01347	60921
DB02583	444617
DB11824	46908929
DB03389	6027
DB07649	10067695
DB04859	198752
DB12232	2826713
DB15450	60195662
DB15377	25065981
DB15344	69362
DB15380	51040949
DB03095	6380
DB01499	61119
DB13414	9470
DB16849	53252276
DB13135	9829253
DB01515	24916772
DB01515	448223
DB12789	5280363
DB04525	445785
DB01055	6971294
DB01055	440473
DB03459	39981
DB00334	135398745
DB12099	11241908
DB12099	24916881
DB07321	6102821
DB13268	1985
DB14088	6441454
DB13666	72142
DB02139	445990
DB04873	177336
DB03785	64727
DB02938	135372455
DB02938	8094
DB06731	3058751
DB02594	13711
DB04237	448009
DB08860	5282452
DB12385	97226
DB16426	1119
DB07363	444607
DB03473	439925
DB03473	25203300
DB16937	54274194
DB05020	6480442
DB04793	5326927
DB13815	21720
DB07289	17758920
DB02609	440901
DB05431	9905233
DB08339	447700
DB06587	6918267
DB17506	135242184
DB15492	57267
DB13029	9919680
DB11425	6441712
DB04094	111509
DB01960	135509116
DB07732	11473003
DB03524	49867166
DB14599	51964
DB16872	3275884
DB16872	23831
DB16872	23830
DB07997	3540
DB12588	16659841
DB14134	21414
DB08735	54736486
DB06900	17975425
DB13478	41049
DB03221	4369101
DB02025	448130
DB04784	637516
DB00123	122198194
DB00123	71774817
DB00123	5962
DB14200	7232
DB08408	25011727
DB08675	94286438
DB04740	11987678
DB14878	58212050
DB12933	11548630
DB04328	121947
DB00161	6971018
DB00161	88733505
DB00161	6287
DB00995	6918453
DB00995	16667669
DB02819	446491
DB08067	135566363
DB13605	11226
DB12854	56931136
DB03263	446272
DB09282	5360788
DB09282	4238
DB09282	5353788
DB06852	135399748
DB12098	44600
DB12098	6923772
DB14089	9354
DB13269	15684
DB08535	10249180
DB04584	5702627
DB13442	14520
DB02138	3050
DB09194	40589
DB05260	16683902
DB05260	61635
DB05260	16697707
DB00866	2119
DB11885	25017411
DB06716	3038498
DB04540	5997
DB16137	58111426
DB00404	2118
DB04593	5326876
DB02847	445278
DB06630	11556427
DB03162	448652
DB03388	657065
DB09183	56640146
DB07648	4369435
DB04858	135413511
DB06787	24199
DB08227	19989057
DB07246	16129579
DB07000	24180720
DB16076	44623937
DB01498	62709
DB07532	24860535
DB03061	5289037
DB06770	244
DB17706	11684
DB16848	66571534
DB02265	137936
DB07956	5288602
DB14799	118572065
DB03724	445279
DB17283	5280666
DB03458	188380
DB08841	5610
DB04595	6323191
DB06480	3052762
DB14728	23466
DB11718	50922675
DB11104	17358
DB09185	5666
DB05107	71613
DB04419	456468
DB04419	6999776
DB01429	2218
DB03025	2724898
DB08988	6469
DB12478	4850
DB02221	446241
DB07768	10204
DB12605	91824132
DB13854	5280933
DB02263	439168
DB11894	9832447
DB06350	16066663
DB06477	9818479
DB03819	66644
DB06444	107778
DB03609	135440068
DB01846	5287882
DB08533	9991833
DB18282	134202705
DB16164	9576412
DB02524	644358
DB11883	9910486
DB15048	52913524
DB13588	4417
DB07391	6852125
DB01078	28620
DB12029	1794427
DB07306	24894151
DB08733	42609673
DB01141	477468
DB06820	5318
DB02023	135488904
DB04660	657272
DB13324	25215
DB01889	101989
DB02388	447873
DB02162	17753791
DB03874	448904
DB03847	104625
DB03847	51351782
DB00125	6322
DB00125	28782
DB08673	5327097
DB01042	6918992
DB01042	460612
DB13788	71636
DB08034	9562794
DB12935	9871420
DB02458	97535
DB00993	2265
DB04447	439196
DB04474	1369
DB13603	13916
DB17620	89584363
DB04085	84836
DB02061	439178
DB11518	38081
DB09333	5241
DB03138	123351
DB00940	4097
DB12442	5288674
DB04795	5601
DB08146	46937128
DB07127	6914661
DB13813	6374
DB03939	446637
DB14528	71587119
DB13098	3081346
DB11461	6634
DB12269	66571548
DB00250	2955
DB15930	6129
DB08659	14611919
DB07568	16214776
DB11423	5360807
DB07411	46937069
DB00984	229455
DB12565	11749858
DB14581	78320408
DB02649	75367
DB09420	135300
DB07583	5327110
DB00820	110635
DB09031	3599
DB02156	440717
DB06993	60206636
DB07291	639097
DB09132	92043526
DB09132	71464587
DB09132	158536
DB18527	11621732
DB07938	44141864
DB07594	984170
DB08448	46937152
DB03927	446307
DB03927	5289281
DB14006	54686350
DB07139	25210476
DB03436	46936673
DB03436	139031127
DB02321	440041
DB17099	146662729
DB06940	10134493
DB13763	10452965
DB02363	165230
DB14950	59275404
DB04836	38988248
DB04836	34870
DB06984	6914612
DB03569	54688710
DB13721	2912
DB13645	107841
DB17385	46871946
DB06250	133967
DB04700	5326960
DB13064	5524
DB15760	24965
DB13402	71587019
DB07794	11493598
DB07794	53338808
DB09233	65918
DB16216	121269225
DB12690	25118925
DB12176	10850
DB12369	10296883
DB13563	13313
DB01437	3487
DB11868	59708
DB00480	216326
DB08472	1548970
DB12982	5461123
DB00477	2726
DB14802	11524127
DB00444	452548
DB04131	5287662
DB07093	10450624
DB03769	159961
DB02617	5289140
DB04500	19266
DB07818	11708451
DB07040	10038928
DB07608	24894158
DB12765	12228
DB07206	11586735
DB12110	1355
DB02686	447793
DB02807	5289313
DB08921	440917
DB04970	60813
DB11622	6674
DB02288	447510
DB07783	448903
DB13224	6465
DB04299	444266
DB17589	135410906
DB08963	3474
DB02197	5288527
DB02851	1714210
DB16287	137356
DB03365	5687
DB07084	3943211
DB12643	9895468
DB08092	5326870
DB03321	445533
DB12763	67313626
DB13871	83969
DB08801	21855
DB07785	449015
DB00852	7028
DB02436	445784
DB02927	445026
DB14471	135606
DB04228	443586
DB04228	71668376
DB08965	3084092
DB04626	3081545
DB08191	11544170
DB01616	3678
DB12064	24794418
DB11180	4274
DB01218	37393
DB02569	461279
DB00716	50294
DB03363	123926
DB03363	131704240
DB09168	10319503
DB09382	23663553
DB07473	444704
DB12645	9804992
DB12721	59657596
DB16928	92095
DB06866	5496862
DB07389	10221335
DB09235	119171
DB07962	25150855
DB15684	6775
DB00787	135398513
DB01464	61306
DB08239	11675645
DB01687	448165
DB01806	49866627
DB15467	5373773
DB00630	44400013
DB00630	2088
DB05838	3038506
DB13565	29564
DB03649	405389
DB03649	6313595
DB11912	52918384
DB17414	121268274
DB08611	46937163
DB01196	259331
DB01670	7997
DB07095	24963037
DB07459	2352168
DB08782	169682
DB00770	5280723
DB03156	441478
DB15640	9844338
DB17135	70684
DB15008	145994614
DB15008	134819826
DB04068	444503
DB03288	46936633
DB00587	6436135
DB13110	5354495
DB01530	15818
DB03807	656968
DB03686	97538
DB12224	72390
DB11832	10366136
DB04451	6453585
DB07346	24748050
DB08327	780
DB01101	60953
DB13765	5284416
DB13765	24085
DB13765	139036534
DB01157	5583
DB01891	444425
DB02365	1318
DB04381	447466
DB00322	5790
DB17028	5974189
DB04407	447960
DB13643	3033860
DB05119	9918381
DB17383	72195175
DB01002	92253
DB08582	24764443
DB00570	13342
DB03851	448769
DB03197	135415975
DB12563	16102897
DB13369	66248
DB13690	8024
DB13982	161046
DB07585	24798742
DB08106	16122580
DB00900	135398739
DB12402	154104
DB11650	9865375
DB15212	11526038
DB08896	11167602
DB12521	13387
DB06995	17748441
DB03617	449600
DB02821	441443
DB02821	25246035
DB16766	5311281
DB08907	24812758
DB12371	44599207
DB05188	75412604
DB13977	139207750
DB13977	11430
DB13977	139064508
DB13977	516886
DB06433	6435808
DB13944	9416
DB06685	54677946
DB08241	447656
DB13692	65772
DB03219	5288114
DB13980	105141
DB05297	6918473
DB13254	4905
DB04336	2014
DB03771	447559
DB11652	51039094
DB12400	16123056
DB08951	3718
DB00902	14677
DB00320	10531
DB13011	60702
DB13551	8593
DB15678	14865
DB15678	91886408
