Uniprot_id,KEGG,family
P0DP23,hsa:801,hsa04147
P0DP23,hsa:805,hsa00001
P0DP23,hsa:805,hsa01009
P0DP23,hsa:805,hsa04131
P0DP23,hsa:805,hsa03036
P0DP23,hsa:805,hsa04147
P0DP23,hsa:805,hsa01009
P0DP23,hsa:805,hsa04131
P0DP23,hsa:805,hsa03036
P0DP23,hsa:805,hsa04147
P0DP23,hsa:808,hsa00001
P0DP23,hsa:808,hsa01009
P0DP23,hsa:808,hsa04131
P0DP23,hsa:808,hsa03036
P0DP23,hsa:808,hsa04147
P0DP23,hsa:808,hsa01009
P0DP23,hsa:808,hsa04131
P0DP23,hsa:808,hsa03036
P0DP23,hsa:808,hsa04147
P10109,hsa:2230,hsa00001
P10109,hsa:2230,hsa03029
P10109,hsa:2230,hsa03029
P10145,hsa:3576,hsa00001
P10145,hsa:3576,hsa04052
P10145,hsa:3576,hsa00536
P10145,hsa:3576,hsa04052
P10145,hsa:3576,hsa00536
P10176,hsa:1351,hsa00001
P10253,hsa:2548,hsa00001
P10253,hsa:2548,hsa04147
P10253,hsa:2548,hsa01000
P10253,hsa:2548,hsa04147
P10275,hsa:367,hsa00001
P10275,hsa:367,hsa03000
P10275,hsa:367,hsa03310
P10275,hsa:367,hsa03000
P10275,hsa:367,hsa03310
P10276,hsa:5914,hsa00001
P10276,hsa:5914,hsa03000
P10276,hsa:5914,hsa03310
P10276,hsa:5914,hsa03000
P10276,hsa:5914,hsa03310
P10412,hsa:3008,hsa00001
P10412,hsa:3008,hsa03036
P10412,hsa:3008,hsa03036
P10415,hsa:596,hsa00001
P10415,hsa:596,hsa01009
P10415,hsa:596,hsa01009
P10515,hsa:1737,hsa00001
P10515,hsa:1737,hsa01000
P10589,hsa:7025,hsa00001
P10589,hsa:7025,hsa03000
P10589,hsa:7025,hsa03310
P10589,hsa:7025,hsa03000
P10589,hsa:7025,hsa03310
P10599,hsa:7295,hsa00001
P10599,hsa:7295,hsa03110
P10599,hsa:7295,hsa03110
P10606,hsa:1329,hsa00001
P10632,hsa:1558,hsa00001
P10632,hsa:1558,hsa00199
P10632,hsa:1558,hsa01000
P10632,hsa:1558,hsa00199
P10635,hsa:1565,hsa00001
P10635,hsa:1565,hsa00199
P10635,hsa:1565,hsa01000
P10635,hsa:1565,hsa00199
P10636,hsa:4137,hsa00001
P10636,hsa:4137,hsa01009
P10636,hsa:4137,hsa04131
P10636,hsa:4137,hsa04812
P10636,hsa:4137,hsa01009
P10636,hsa:4137,hsa04131
P10636,hsa:4137,hsa04812
P10696,hsa:251,hsa00001
P10696,hsa:251,hsa04147
P10696,hsa:251,hsa00537
P10696,hsa:251,hsa01000
P10696,hsa:251,hsa04147
P10696,hsa:251,hsa00537
P10721,hsa:3815,hsa00001
P10721,hsa:3815,hsa01001
P10721,hsa:3815,hsa04090
P10721,hsa:3815,hsa01000
P10721,hsa:3815,hsa01001
P10721,hsa:3815,hsa04090
P10809,hsa:3329,hsa00001
P10809,hsa:3329,hsa03019
P10809,hsa:3329,hsa03110
P10809,hsa:3329,hsa03029
P10809,hsa:3329,hsa04147
P10809,hsa:3329,hsa01000
P10809,hsa:3329,hsa03019
P10809,hsa:3329,hsa03110
P10809,hsa:3329,hsa03029
P10809,hsa:3329,hsa04147
P10826,hsa:5915,hsa00001
P10826,hsa:5915,hsa03000
P10826,hsa:5915,hsa03310
P10826,hsa:5915,hsa03000
P10826,hsa:5915,hsa03310
P10827,hsa:7067,hsa00001
P10827,hsa:7067,hsa03000
P10827,hsa:7067,hsa03310
P10827,hsa:7067,hsa03000
P10827,hsa:7067,hsa03310
P10828,hsa:7068,hsa00001
P10828,hsa:7068,hsa03000
P10828,hsa:7068,hsa03310
P10828,hsa:7068,hsa03000
P10828,hsa:7068,hsa03310
P10909,hsa:1191,hsa00001
P10909,hsa:1191,hsa03110
P10909,hsa:1191,hsa04147
P10909,hsa:1191,hsa03110
P10909,hsa:1191,hsa04147
P10997,hsa:3375,hsa00001
P10997,hsa:3375,hsa04052
P10997,hsa:3375,hsa04052
P11021,hsa:3309,hsa00001
P11021,hsa:3309,hsa03110
P11021,hsa:3309,hsa04131
P11021,hsa:3309,hsa04147
P11021,hsa:3309,hsa01000
P11021,hsa:3309,hsa03110
P11021,hsa:3309,hsa04131
P11021,hsa:3309,hsa04147
P11086,hsa:5409,hsa00001
P11086,hsa:5409,hsa01000
P11137,hsa:4133,hsa00001
P11137,hsa:4133,hsa04812
P11137,hsa:4133,hsa04812
P11142,hsa:3312,hsa00001
P11142,hsa:3312,hsa01009
P11142,hsa:3312,hsa03041
P11142,hsa:3312,hsa03009
P11142,hsa:3312,hsa03110
P11142,hsa:3312,hsa04131
P11142,hsa:3312,hsa03051
P11142,hsa:3312,hsa03029
P11142,hsa:3312,hsa04147
P11142,hsa:3312,hsa01009
P11142,hsa:3312,hsa03041
P11142,hsa:3312,hsa03009
P11142,hsa:3312,hsa03110
P11142,hsa:3312,hsa04131
P11142,hsa:3312,hsa03051
P11142,hsa:3312,hsa03029
P11142,hsa:3312,hsa04147
P11166,hsa:6513,hsa00001
P11166,hsa:6513,hsa02000
P11166,hsa:6513,hsa02000
P11166,hsa:6513,2.A.1.1
P11168,hsa:6514,hsa00001
P11168,hsa:6514,hsa02000
P11168,hsa:6514,hsa02000
P11168,hsa:6514,2.A.1.1
P11216,hsa:5834,hsa00001
P11216,hsa:5834,hsa01000
P11217,hsa:5837,hsa00001
P11217,hsa:5837,hsa01000
P11229,hsa:1128,hsa00001
P11229,hsa:1128,hsa04030
P11229,hsa:1128,hsa04030
P11274,hsa:613,hsa00001
P11274,hsa:613,hsa01001
P11274,hsa:613,hsa04131
P11274,hsa:613,hsa01000
P11274,hsa:613,hsa01001
P11274,hsa:613,hsa04131
P11309,hsa:5292,hsa00001
P11309,hsa:5292,hsa01001
P11309,hsa:5292,hsa01000
P11309,hsa:5292,hsa01001
P11362,hsa:2260,hsa00001
P11362,hsa:2260,hsa01001
P11362,hsa:2260,hsa04090
P11362,hsa:2260,hsa00536
P11362,hsa:2260,hsa01000
P11362,hsa:2260,hsa01001
P11362,hsa:2260,hsa04090
P11362,hsa:2260,hsa00536
P11387,hsa:7150,hsa00001
P11387,hsa:7150,hsa03032
P11387,hsa:7150,hsa01000
P11387,hsa:7150,hsa03032
P11388,hsa:7153,hsa00001
P11388,hsa:7153,hsa03032
P11388,hsa:7153,hsa03036
P11388,hsa:7153,hsa01000
P11388,hsa:7153,hsa03032
P11388,hsa:7153,hsa03036
P11413,hsa:2539,hsa00001
P11413,hsa:2539,hsa04147
P11413,hsa:2539,hsa01000
P11413,hsa:2539,hsa04147
P11474,hsa:2101,hsa00001
P11474,hsa:2101,hsa03000
P11474,hsa:2101,hsa03029
P11474,hsa:2101,hsa03310
P11474,hsa:2101,hsa03000
P11474,hsa:2101,hsa03029
P11474,hsa:2101,hsa03310
P11509,hsa:1548,hsa00001
P11509,hsa:1548,hsa00199
P11509,hsa:1548,hsa00199
P11511,hsa:1588,hsa00001
P11511,hsa:1588,hsa00199
P11511,hsa:1588,hsa01000
P11511,hsa:1588,hsa00199
P11586,hsa:4522,hsa00001
P11586,hsa:4522,hsa04147
P11586,hsa:4522,hsa01000
P11586,hsa:4522,hsa04147
P11712,hsa:1559,hsa00001
P11712,hsa:1559,hsa00199
P11712,hsa:1559,hsa01000
P11712,hsa:1559,hsa00199
P11802,hsa:1019,hsa00001
P11802,hsa:1019,hsa01001
P11802,hsa:1019,hsa01000
P11802,hsa:1019,hsa01001
P11926,hsa:4953,hsa00001
P11926,hsa:4953,hsa01000
P12004,hsa:5111,hsa00001
P12004,hsa:5111,hsa03032
P12004,hsa:5111,hsa03400
P12004,hsa:5111,hsa03032
P12004,hsa:5111,hsa03400
P12104,hsa:2169,hsa00001
P12235,hsa:291,hsa00001
P12235,hsa:291,hsa03029
P12235,hsa:291,hsa02000
P12235,hsa:291,hsa03029
P12235,hsa:291,hsa02000
P12236,hsa:293,hsa00001
P12236,hsa:293,hsa03029
P12236,hsa:293,hsa02000
P12236,hsa:293,hsa03029
P12236,hsa:293,hsa02000
P12268,hsa:3615,hsa00001
P12268,hsa:3615,hsa04147
P12268,hsa:3615,hsa01000
P12268,hsa:3615,hsa04147
P12277,hsa:1152,hsa00001
P12277,hsa:1152,hsa04147
P12277,hsa:1152,hsa01000
P12277,hsa:1152,hsa04147
P12532,hsa:1159,hsa00001
P12532,hsa:1159,hsa04147
P12532,hsa:1159,hsa01000
P12532,hsa:1159,hsa04147
P12532,hsa:548596,hsa00001
P12532,hsa:548596,hsa04147
P12532,hsa:548596,hsa01000
P12532,hsa:548596,hsa04147
P12644,hsa:652,hsa00001
P12644,hsa:652,hsa04052
P12644,hsa:652,hsa00536
P12644,hsa:652,hsa04052
P12644,hsa:652,hsa00536
P12814,hsa:87,hsa00001
P12814,hsa:87,hsa04131
P12814,hsa:87,hsa04812
P12814,hsa:87,hsa04147
P12814,hsa:87,hsa04131
P12814,hsa:87,hsa04812
P12814,hsa:87,hsa04147
P12821,hsa:1636,hsa00001
P12821,hsa:1636,hsa01002
P12821,hsa:1636,hsa04147
P12821,hsa:1636,hsa04090
P12821,hsa:1636,hsa01000
P12821,hsa:1636,hsa01002
P12821,hsa:1636,hsa04147
P12821,hsa:1636,hsa04090
P12883,hsa:4625,hsa00001
P12883,hsa:4625,hsa04812
P12883,hsa:4625,hsa04812
P12931,hsa:6714,hsa00001
P12931,hsa:6714,hsa01001
P12931,hsa:6714,hsa04131
P12931,hsa:6714,hsa01000
P12931,hsa:6714,hsa01001
P12931,hsa:6714,hsa04131
P13073,hsa:1327,hsa00001
P13196,hsa:211,hsa00001
P13196,hsa:211,hsa01007
P13196,hsa:211,hsa01000
P13196,hsa:211,hsa01007
P13498,hsa:1535,hsa00001
P13498,hsa:1535,hsa04131
P13498,hsa:1535,hsa04131
P13500,hsa:6347,hsa00001
P13500,hsa:6347,hsa04052
P13500,hsa:6347,hsa00536
P13500,hsa:6347,hsa04052
P13500,hsa:6347,hsa00536
P13569,hsa:1080,hsa00001
P13569,hsa:1080,hsa02000
P13569,hsa:1080,hsa01000
P13569,hsa:1080,hsa02000
P13631,hsa:5916,hsa00001
P13631,hsa:5916,hsa03000
P13631,hsa:5916,hsa03310
P13631,hsa:5916,hsa03000
P13631,hsa:5916,hsa03310
P13637,hsa:478,hsa00001
P13637,hsa:478,hsa04147
P13637,hsa:478,hsa01000
P13637,hsa:478,hsa04147
P13639,hsa:1938,hsa00001
P13639,hsa:1938,hsa03012
P13639,hsa:1938,hsa04147
P13639,hsa:1938,hsa03012
P13639,hsa:1938,hsa04147
P13645,hsa:3858,hsa00001
P13645,hsa:3858,hsa04812
P13645,hsa:3858,hsa04147
P13645,hsa:3858,hsa04812
P13645,hsa:3858,hsa04147
P13647,hsa:3852,hsa00001
P13647,hsa:3852,hsa04812
P13647,hsa:3852,hsa04147
P13647,hsa:3852,hsa04812
P13647,hsa:3852,hsa04147
P13716,hsa:210,hsa00001
P13716,hsa:210,hsa04147
P13716,hsa:210,hsa01000
P13716,hsa:210,hsa04147
P13866,hsa:6523,hsa00001
P13866,hsa:6523,hsa02000
P13866,hsa:6523,hsa04147
P13866,hsa:6523,hsa02000
P13866,hsa:6523,hsa04147
P13945,hsa:155,hsa00001
P13945,hsa:155,hsa04030
P13945,hsa:155,hsa04030
P13995,hsa:10797,hsa00001
P13995,hsa:10797,hsa01000
P14060,hsa:3283,hsa00001
P14060,hsa:3283,hsa01000
P14061,hsa:3292,hsa00001
P14061,hsa:3292,hsa01000
P14210,hsa:3082,hsa00001
P14210,hsa:3082,hsa04052
P14210,hsa:3082,hsa00536
P14210,hsa:3082,hsa04052
P14210,hsa:3082,hsa00536
P14324,hsa:2224,hsa00001
P14324,hsa:2224,hsa01006
P14324,hsa:2224,hsa01000
P14324,hsa:2224,hsa01006
P14410,hsa:6476,hsa00001
P14410,hsa:6476,hsa04147
P14410,hsa:6476,hsa01000
P14410,hsa:6476,hsa04147
P14415,hsa:482,hsa00001
P14415,hsa:482,hsa04090
P14415,hsa:482,hsa04090
P14416,hsa:1813,hsa00001
P14416,hsa:1813,hsa04030
P14416,hsa:1813,hsa04030
P14550,hsa:10327,hsa00001
P14550,hsa:10327,hsa04147
P14550,hsa:10327,hsa01000
P14550,hsa:10327,hsa04147
P14555,hsa:5320,hsa00001
P14555,hsa:5320,hsa03036
P14555,hsa:5320,hsa01000
P14555,hsa:5320,hsa03036
P14598,hsa:653361,hsa00001
P14598,hsa:653361,hsa04131
P14598,hsa:653361,hsa04131
P14616,hsa:3645,hsa00001
P14616,hsa:3645,hsa01001
P14616,hsa:3645,hsa01000
P14616,hsa:3645,hsa01001
P14618,hsa:5315,hsa00001
P14618,hsa:5315,hsa04131
P14618,hsa:5315,hsa04147
P14618,hsa:5315,hsa01000
P14618,hsa:5315,hsa04131
P14618,hsa:5315,hsa04147
P14625,hsa:7184,hsa00001
P14625,hsa:7184,hsa03110
P14625,hsa:7184,hsa03110
P14679,hsa:7299,hsa00001
P14679,hsa:7299,hsa01000
P14735,hsa:3416,hsa00001
P14735,hsa:3416,hsa01002
P14735,hsa:3416,hsa01000
P14735,hsa:3416,hsa01002
P14770,hsa:2815,hsa00001
P14770,hsa:2815,hsa04090
P14770,hsa:2815,hsa04090
P14780,hsa:4318,hsa00001
P14780,hsa:4318,hsa01002
P14780,hsa:4318,hsa01000
P14780,hsa:4318,hsa01002
P14854,hsa:1340,hsa00001
P14866,hsa:3191,hsa00001
P14866,hsa:3191,hsa03041
P14866,hsa:3191,hsa03041
P14867,hsa:2554,hsa00001
P14867,hsa:2554,hsa04040
P14867,hsa:2554,hsa04040
P14902,hsa:3620,hsa00001
P14902,hsa:3620,hsa01000
P14920,hsa:1610,hsa00001
P14920,hsa:1610,hsa01000
P14923,hsa:3728,hsa00001
P14923,hsa:3728,hsa04147
P14923,hsa:3728,hsa04147
P15056,hsa:673,hsa00001
P15056,hsa:673,hsa01001
P15056,hsa:673,hsa01000
P15056,hsa:673,hsa01001
P15086,hsa:1360,hsa00001
P15086,hsa:1360,hsa01002
P15086,hsa:1360,hsa01000
P15086,hsa:1360,hsa01002
P15104,hsa:2752,hsa00001
P15104,hsa:2752,hsa04147
P15104,hsa:2752,hsa01000
P15104,hsa:2752,hsa04147
P15121,hsa:231,hsa00001
P15121,hsa:231,hsa01000
P15144,hsa:290,hsa00001
P15144,hsa:290,hsa01002
P15144,hsa:290,hsa04131
P15144,hsa:290,hsa04147
P15144,hsa:290,hsa04090
P15144,hsa:290,hsa01000
P15144,hsa:290,hsa01002
P15144,hsa:290,hsa04131
P15144,hsa:290,hsa04147
P15144,hsa:290,hsa04090
P15153,hsa:5880,hsa00001
P15153,hsa:5880,hsa04031
P15153,hsa:5880,hsa04031
P15169,hsa:1369,hsa00001
P15169,hsa:1369,hsa01002
P15169,hsa:1369,hsa01000
P15169,hsa:1369,hsa01002
P15313,hsa:525,hsa00001
P15313,hsa:525,hsa04147
P15313,hsa:525,hsa04147
P15336,hsa:1386,hsa00001
P15336,hsa:1386,hsa03000
P15336,hsa:1386,hsa03000
P15382,hsa:3753,hsa00001
P15382,hsa:3753,hsa04040
P15382,hsa:3753,hsa04040
P15502,hsa:2006,hsa00001
P15531,hsa:4830,hsa00001
P15531,hsa:4830,hsa04131
P15531,hsa:4830,hsa01000
P15531,hsa:4830,hsa04131
P15538,hsa:1584,hsa00001
P15538,hsa:1584,hsa00199
P15538,hsa:1584,hsa01000
P15538,hsa:1584,hsa00199
P15559,hsa:1728,hsa00001
P15559,hsa:1728,hsa01000
P15814,hsa:3543,hsa00001
P15814,hsa:3543,hsa04090
P15814,hsa:3543,hsa04090
P15880,hsa:6187,hsa00001
P15880,hsa:6187,hsa03011
P15880,hsa:6187,hsa03011
P15924,hsa:1832,hsa00001
P15924,hsa:1832,hsa04812
P15924,hsa:1832,hsa04147
P15924,hsa:1832,hsa04812
P15924,hsa:1832,hsa04147
P15954,hsa:1350,hsa00001
P16050,hsa:246,hsa00001
P16050,hsa:246,hsa01000
P16066,hsa:4881,hsa00001
P16066,hsa:4881,hsa01001
P16066,hsa:4881,hsa01000
P16066,hsa:4881,hsa01001
P16152,hsa:873,hsa00001
P16152,hsa:873,hsa01000
P16220,hsa:1385,hsa00001
P16220,hsa:1385,hsa03000
P16220,hsa:1385,hsa03029
P16220,hsa:1385,hsa03000
P16220,hsa:1385,hsa03029
P16233,hsa:5406,hsa00001
P16233,hsa:5406,hsa01000
P16234,hsa:5156,hsa00001
P16234,hsa:5156,hsa01001
P16234,hsa:5156,hsa04090
P16234,hsa:5156,hsa01000
P16234,hsa:5156,hsa01001
P16234,hsa:5156,hsa04090
P16389,hsa:3737,hsa00001
P16389,hsa:3737,hsa04040
P16389,hsa:3737,hsa04040
P16455,hsa:4255,hsa00001
P16455,hsa:4255,hsa03400
P16455,hsa:4255,hsa01000
P16455,hsa:4255,hsa03400
P16499,hsa:5145,hsa00001
P16499,hsa:5145,hsa01000
P16581,hsa:6401,hsa00001
P16581,hsa:6401,hsa04515
P16581,hsa:6401,hsa04090
P16581,hsa:6401,hsa04091
P16581,hsa:6401,hsa04515
P16581,hsa:6401,hsa04090
P16581,hsa:6401,hsa04091
P16591,hsa:2241,hsa00001
P16591,hsa:2241,hsa01001
P16591,hsa:2241,hsa01009
P16591,hsa:2241,hsa04131
P16591,hsa:2241,hsa01000
P16591,hsa:2241,hsa01001
P16591,hsa:2241,hsa01009
P16591,hsa:2241,hsa04131
P16615,hsa:488,hsa00001
P16615,hsa:488,hsa01000
P16860,hsa:4879,hsa00001
P16860,hsa:4879,hsa04052
P16860,hsa:4879,hsa04052
P17050,hsa:4668,hsa00001
P17050,hsa:4668,hsa01000
P17174,hsa:2805,hsa00001
P17174,hsa:2805,hsa01007
P17174,hsa:2805,hsa04131
P17174,hsa:2805,hsa04147
P17174,hsa:2805,hsa01000
P17174,hsa:2805,hsa01007
P17174,hsa:2805,hsa04131
P17174,hsa:2805,hsa04147
P17252,hsa:5578,hsa00001
P17252,hsa:5578,hsa01001
P17252,hsa:5578,hsa04131
P17252,hsa:5578,hsa01000
P17252,hsa:5578,hsa01001
P17252,hsa:5578,hsa04131
P17302,hsa:2697,hsa00001
P17302,hsa:2697,hsa02000
P17302,hsa:2697,hsa02000
P17302,hsa:2697,1
P17405,hsa:6609,hsa00001
P17405,hsa:6609,hsa01000
P17540,hsa:1160,hsa00001
P17540,hsa:1160,hsa04147
P17540,hsa:1160,hsa01000
P17540,hsa:1160,hsa04147
P17544,hsa:11016,hsa00001
P17544,hsa:11016,hsa03000
P17544,hsa:11016,hsa03000
P17612,hsa:5566,hsa00001
P17612,hsa:5566,hsa01001
P17612,hsa:5566,hsa03019
P17612,hsa:5566,hsa03036
P17612,hsa:5566,hsa01000
P17612,hsa:5566,hsa01001
P17612,hsa:5566,hsa03019
P17612,hsa:5566,hsa03036
P17658,hsa:3742,hsa00001
P17658,hsa:3742,hsa01009
P17658,hsa:3742,hsa04040
P17658,hsa:3742,hsa01009
P17658,hsa:3742,hsa04040
P17676,hsa:1051,hsa00001
P17676,hsa:1051,hsa03000
P17676,hsa:1051,hsa03000
P17735,hsa:6898,hsa00001
P17735,hsa:6898,hsa01007
P17735,hsa:6898,hsa01000
P17735,hsa:6898,hsa01007
P17752,hsa:7166,hsa00001
P17752,hsa:7166,hsa01000
P17787,hsa:1141,hsa00001
P17787,hsa:1141,hsa04040
P17787,hsa:1141,hsa04040
P17812,hsa:1503,hsa00001
P17812,hsa:1503,hsa01000
P17844,hsa:1655,hsa00001
P17844,hsa:1655,hsa03041
P17844,hsa:1655,hsa03009
P17844,hsa:1655,hsa01000
P17844,hsa:1655,hsa03041
P17844,hsa:1655,hsa03009
P17900,hsa:2760,hsa00001
P17900,hsa:2760,hsa04147
P17900,hsa:2760,hsa04147
P17936,hsa:3486,hsa00001
P17936,hsa:3486,hsa04131
P17936,hsa:3486,hsa04147
P17936,hsa:3486,hsa04131
P17936,hsa:3486,hsa04147
P17948,hsa:2321,hsa00001
P17948,hsa:2321,hsa01001
P17948,hsa:2321,hsa01000
P17948,hsa:2321,hsa01001
P17980,hsa:5702,hsa00001
P17980,hsa:5702,hsa03051
P17980,hsa:5702,hsa03051
P18031,hsa:5770,hsa00001
P18031,hsa:5770,hsa01009
P18031,hsa:5770,hsa01000
P18031,hsa:5770,hsa01009
P18089,hsa:151,hsa00001
P18089,hsa:151,hsa04030
P18089,hsa:151,hsa04030
P18405,hsa:6715,hsa01000
P18505,hsa:2560,hsa00001
P18505,hsa:2560,hsa04040
P18505,hsa:2560,hsa04040
P18507,hsa:2566,hsa00001
P18507,hsa:2566,hsa04040
P18507,hsa:2566,hsa04040
P18545,hsa:5148,hsa00001
P18669,hsa:5223,hsa00001
P18669,hsa:5223,hsa04131
P18669,hsa:5223,hsa04147
P18669,hsa:5223,hsa01000
P18669,hsa:5223,hsa04131
P18669,hsa:5223,hsa04147
P18825,hsa:152,hsa00001
P18825,hsa:152,hsa04030
P18825,hsa:152,hsa04030
P18846,hsa:466,hsa00001
P18846,hsa:466,hsa03000
P18846,hsa:466,hsa03000
P18847,hsa:467,hsa00001
P18847,hsa:467,hsa03000
P18847,hsa:467,hsa03000
P18848,hsa:468,hsa00001
P18848,hsa:468,hsa03000
P18848,hsa:468,hsa03000
P18850,hsa:22926,hsa00001
P18850,hsa:22926,hsa03000
P18850,hsa:22926,hsa03000
P18858,hsa:3978,hsa00001
P18858,hsa:3978,hsa03032
P18858,hsa:3978,hsa03400
P18858,hsa:3978,hsa01000
P18858,hsa:3978,hsa03032
P18858,hsa:3978,hsa03400
P19021,hsa:5066,hsa00001
P19021,hsa:5066,hsa01000
P19099,hsa:1585,hsa00001
P19099,hsa:1585,hsa00199
P19099,hsa:1585,hsa01000
P19099,hsa:1585,hsa00199
P19235,hsa:2057,hsa00001
P19235,hsa:2057,hsa04050
P19235,hsa:2057,hsa04050
P19320,hsa:7412,hsa00001
P19320,hsa:7412,hsa04090
P19320,hsa:7412,hsa04091
P19320,hsa:7412,hsa04090
P19320,hsa:7412,hsa04091
P19367,hsa:3098,hsa00001
P19367,hsa:3098,hsa04131
P19367,hsa:3098,hsa01000
P19367,hsa:3098,hsa04131
P19429,hsa:7137,hsa00001
P19429,hsa:7137,hsa04812
P19429,hsa:7137,hsa04812
P19525,hsa:5610,hsa00001
P19525,hsa:5610,hsa01001
P19525,hsa:5610,hsa01009
P19525,hsa:5610,hsa03019
P19525,hsa:5610,hsa01000
P19525,hsa:5610,hsa01001
P19525,hsa:5610,hsa01009
P19525,hsa:5610,hsa03019
P19634,hsa:6548,hsa00001
P19634,hsa:6548,hsa01009
P19634,hsa:6548,hsa02000
P19634,hsa:6548,hsa01009
P19634,hsa:6548,hsa02000
P19784,hsa:1459,hsa00001
P19784,hsa:1459,hsa01001
P19784,hsa:1459,hsa03009
P19784,hsa:1459,hsa01000
P19784,hsa:1459,hsa01001
P19784,hsa:1459,hsa03009
P19793,hsa:6256,hsa00001
P19793,hsa:6256,hsa03000
P19793,hsa:6256,hsa03310
P19793,hsa:6256,hsa03000
P19793,hsa:6256,hsa03310
P19801,hsa:26,hsa00001
P19801,hsa:26,hsa01000
P19838,hsa:4790,hsa00001
P19838,hsa:4790,hsa03000
P19838,hsa:4790,hsa03000
P19878,hsa:4688,hsa00001
P19878,hsa:4688,hsa04131
P19878,hsa:4688,hsa04131
P19971,hsa:1890,hsa00001
P19971,hsa:1890,hsa01000
P20020,hsa:490,hsa00001
P20020,hsa:490,hsa01000
P20061,hsa:6947,hsa00001
P20309,hsa:1131,hsa00001
P20309,hsa:1131,hsa04030
P20309,hsa:1131,hsa04030
P20594,hsa:4882,hsa00001
P20594,hsa:4882,hsa01001
P20594,hsa:4882,hsa01000
P20594,hsa:4882,hsa01001
P20618,hsa:5689,hsa00001
P20618,hsa:5689,hsa01002
P20618,hsa:5689,hsa03051
P20618,hsa:5689,hsa01000
P20618,hsa:5689,hsa01002
P20618,hsa:5689,hsa03051
P20648,hsa:495,hsa00001
P20648,hsa:495,hsa01000
P20674,hsa:9377,hsa00001
P20701,hsa:3683,hsa00001
P20701,hsa:3683,hsa04147
P20701,hsa:3683,hsa04515
P20701,hsa:3683,hsa04090
P20701,hsa:3683,hsa04147
P20701,hsa:3683,hsa04515
P20701,hsa:3683,hsa04090
P20711,hsa:1644,hsa00001
P20711,hsa:1644,hsa04147
P20711,hsa:1644,hsa01000
P20711,hsa:1644,hsa04147
P20810,hsa:831,hsa00001
P20810,hsa:831,hsa01002
P20810,hsa:831,hsa01002
P20813,hsa:1555,hsa00001
P20813,hsa:1555,hsa00199
P20813,hsa:1555,hsa00199
P20815,hsa:1577,hsa00001
P20815,hsa:1577,hsa00199
P20815,hsa:1577,hsa01000
P20815,hsa:1577,hsa00199
P20839,hsa:3614,hsa00001
P20839,hsa:3614,hsa04147
P20839,hsa:3614,hsa01000
P20839,hsa:3614,hsa04147
P20851,hsa:725,hsa00001
P21266,hsa:2947,hsa00001
P21266,hsa:2947,hsa02000
P21266,hsa:2947,hsa01000
P21266,hsa:2947,hsa02000
P21266,hsa:2947,1
P21281,hsa:526,hsa00001
P21281,hsa:526,hsa04147
P21281,hsa:526,hsa04147
P21283,hsa:528,hsa00001
P21291,hsa:1465,hsa00001
P21291,hsa:1465,hsa03000
P21291,hsa:1465,hsa03000
P21333,hsa:2316,hsa00001
P21333,hsa:2316,hsa04812
P21333,hsa:2316,hsa04147
P21333,hsa:2316,hsa04812
P21333,hsa:2316,hsa04147
P21397,hsa:4128,hsa00001
P21397,hsa:4128,hsa01000
P21452,hsa:6865,hsa00001
P21452,hsa:6865,hsa04030
P21452,hsa:6865,hsa04030
P21453,hsa:1901,hsa00001
P21453,hsa:1901,hsa04030
P21453,hsa:1901,hsa04090
P21453,hsa:1901,hsa04030
P21453,hsa:1901,hsa04090
P21462,hsa:2357,hsa00001
P21462,hsa:2357,hsa04030
P21462,hsa:2357,hsa04030
P21549,hsa:189,hsa00001
P21549,hsa:189,hsa01007
P21549,hsa:189,hsa01000
P21549,hsa:189,hsa01007
P21554,hsa:1268,hsa00001
P21554,hsa:1268,hsa04030
P21554,hsa:1268,hsa04030
P21589,hsa:4907,hsa00001
P21589,hsa:4907,hsa04090
P21589,hsa:4907,hsa00537
P21589,hsa:4907,hsa01000
P21589,hsa:4907,hsa04090
P21589,hsa:4907,hsa00537
P21695,hsa:2819,hsa00001
P21695,hsa:2819,hsa01000
P21709,hsa:2041,hsa00001
P21709,hsa:2041,hsa01001
P21709,hsa:2041,hsa01000
P21709,hsa:2041,hsa01001
P21728,hsa:1812,hsa00001
P21728,hsa:1812,hsa04030
P21728,hsa:1812,hsa04030
P21730,hsa:728,hsa00001
P21730,hsa:728,hsa04030
P21730,hsa:728,hsa04090
P21730,hsa:728,hsa04030
P21730,hsa:728,hsa04090
P21731,hsa:6915,hsa00001
P21731,hsa:6915,hsa04030
P21731,hsa:6915,hsa04030
P21796,hsa:7416,hsa00001
P21796,hsa:7416,hsa03029
P21796,hsa:7416,hsa04040
P21796,hsa:7416,hsa03029
P21796,hsa:7416,hsa04040
P21802,hsa:2263,hsa00001
P21802,hsa:2263,hsa01001
P21802,hsa:2263,hsa04090
P21802,hsa:2263,hsa00536
P21802,hsa:2263,hsa01000
P21802,hsa:2263,hsa01001
P21802,hsa:2263,hsa04090
P21802,hsa:2263,hsa00536
P21817,hsa:6261,hsa00001
P21817,hsa:6261,hsa01009
P21817,hsa:6261,hsa04147
P21817,hsa:6261,hsa04040
P21817,hsa:6261,hsa01009
P21817,hsa:6261,hsa04147
P21817,hsa:6261,hsa04040
P21860,hsa:2065,hsa00001
P21860,hsa:2065,hsa01001
P21860,hsa:2065,hsa01000
