DrugBank_id,Uniprot_id
DB01589,Q8N1C3
DB01590,P62942
DB01591,P08172
DB01591,P20309
DB01597,P16444
DB01599,O95477
DB01611,Q9NYK1
DB01611,Q9NR96
DB01616,P41235
DB01616,P08908
DB01618,P14416
DB01618,P28223
DB01619,P35367
DB01620,P35367
DB01623,P14416
DB01623,P28223
DB01625,P11229
DB01625,P20309
DB01626,P27338
DB01626,P21397
DB01628,P35354
DB01656,Q08493
DB01656,P27815
DB01656,Q07343
DB01656,Q08499
DB01685,P47989
DB01873,Q9BQE3
DB01873,P04350
DB01873,P68366
DB01873,Q13885
DB01873,P68371
DB01873,Q71U36
DB01873,Q13509
DB01873,P0DPH7
DB01873,Q9H4B7
DB01873,Q6PEY2
DB01873,P68363
DB01873,Q9BUF5
DB01873,Q9BVA1
DB01873,P07437
DB01873,Q3ZCM7
DB01954,Q08493
DB01954,P27815
DB01954,Q08499
DB01954,Q07343
DB02292,P08842
DB02300,P11473
DB02329,P80365
DB02329,P28845
DB02383,P15121
DB02546,Q9UBN7
DB02546,Q92769
DB02546,Q13547
DB02546,O15379
DB02712,P15121
DB03010,Q13509
DB03010,P68371
DB03010,Q9BUF5
DB03010,P68366
DB03010,Q9BVA1
DB03010,Q9H4B7
DB03010,Q9BQE3
DB03010,P04350
DB03010,Q13885
DB03010,Q3ZCM7
DB03010,P07437
DB03010,Q71U36
DB03010,P68363
DB03010,Q6PEY2
DB03010,P0DPH7
DB03044,Q16539
DB03128,P20309
DB03206,P10253
DB03310,P00390
DB03428,P24941
DB03496,P50613
DB03496,P11802
DB03496,Q00534
DB03496,P50750
DB03496,P06493
DB03496,P24941
DB03516,Q12882
DB03523,Q02127
DB03585,P23219
DB03585,P35354
DB03695,P00374
DB03849,Q08499
DB03849,Q07343
DB03849,P27815
DB03849,Q08493
DB04258,P11473
DB04455,Q9H2M3
DB04455,Q93088
DB04468,Q92731
DB04468,P62508
DB04468,P03372
DB04545,P04062
DB04573,Q92731
DB04573,P03372
DB04574,P03372
DB04575,Q92731
DB04575,P03372
DB04786,P05230
DB04796,P11473
DB04812,P18054
DB04816,P19793
DB04817,P23219
DB04817,P35354
DB04818,P27338
DB04818,P21397
DB04819,P35367
DB04820,P27338
DB04820,P21397
DB04821,P23975
DB04821,Q01959
DB04821,P31645
DB04825,P0DP23
DB04825,Q14524
DB04826,P35367
DB04832,P28223
DB04832,O95264
DB04832,P50406
DB04832,Q70Z44
DB04832,P34969
DB04832,Q13639
DB04832,P47898
DB04832,P41595
DB04832,P30939
DB04832,Q8WXA8
DB04832,A5X5Y0
DB04832,P28566
DB04832,P28222
DB04832,P28335
DB04832,P46098
DB04832,P28221
DB04832,P08908
DB04833,Q99928
DB04833,O00591
DB04833,Q8N1C3
DB04833,Q9UN88
DB04833,P18505
DB04833,P78334
DB04833,P47869
DB04833,P48169
DB04833,O14764
DB04833,P18507
DB04833,P28472
DB04833,Q16445
DB04833,P31644
DB04833,P47870
DB04833,P14867
DB04833,P34903
DB04834,Q04844
DB04834,P07510
DB04834,P02708
DB04834,P11230
DB04834,Q07001
DB04835,P51681
DB04836,P21728
DB04836,P14416
DB04839,P06401
DB04839,P04150
DB04839,P10275
DB04840,P23975
DB04842,P14416
DB04843,P11229
DB04843,P20309
DB04844,Q05940
DB04845,P68363
DB04845,P04350
DB04845,Q71U36
DB04845,Q13509
DB04845,P68371
DB04845,Q9H4B7
DB04845,P0DPH7
DB04845,Q3ZCM7
DB04845,P07437
DB04845,P68366
DB04845,Q9BUF5
DB04845,Q9BVA1
DB04845,Q9BQE3
DB04845,Q6PEY2
DB04845,Q13885
DB04846,P18089
DB04846,P07550
DB04846,P18825
DB04846,P08913
DB04846,P08588
DB04847,Q9GZT9
DB04847,Q9NXG6
DB04847,Q96KS0
DB04847,Q9H6Z9
DB04849,P16234
DB04849,P09619
DB04849,P10721
DB04849,P17948
DB04849,P35916
DB04849,P35968
DB04851,P33527
DB04851,P08183
DB04852,P07237
DB04852,P55157
DB04853,P29274
DB04854,P47989
DB04855,Q9NY46
DB04855,Q15858
DB04855,Q13936
DB04855,Q13698
DB04855,Q01668
DB04855,O60840
DB04855,P35499
DB04855,Q01118
DB04855,Q9UI33
DB04855,Q14524
DB04855,P35498
DB04855,P63252
DB04855,Q9Y5Y9
DB04855,Q9Y3Q4
DB04855,Q99250
DB04855,Q9UQD0
DB04856,P32238
DB04861,P08588
DB04861,P07550
DB04862,P20839
DB04868,P11274
DB04868,P00519
DB04869,Q16602
DB04871,P28335
DB04873,Q13639
DB04876,P27487
DB04878,Q2M2H8
DB04878,P14410
DB04878,P10253
DB04878,O43451
DB04879,P35968
DB04879,P16234
DB04879,P09619
DB04879,P17948
DB04879,P10721
DB04879,P07333
DB04879,P35916
DB04880,Q13370
DB04880,Q14432
DB04882,P11387
DB04883,P25101
DB04883,P24530
DB04884,P31645
DB04885,P46098
DB04885,O95264
DB04888,P14416
DB04888,P08908
DB04889,P31645
DB04889,P23975
DB04889,Q01959
DB04891,P11473
DB04896,P23975
DB04896,P31645
DB04898,P00734
DB04903,P78334
DB04903,P47869
DB04903,Q8N1C3
DB04903,P28472
DB04903,P47870
DB04903,P31644
DB04903,P18507
DB04903,P48169
DB04903,Q99928
DB04903,O14764
DB04903,O00591
DB04903,Q16445
DB04903,P18505
DB04903,Q9UN88
DB04903,P14867
DB04903,P34903
DB04920,O60840
DB04920,Q01668
DB04920,Q13698
DB04920,Q13936
DB04924,P22303
DB04924,P14416
DB04926,Q9GZZ6
DB04926,Q9UGM1
DB04926,Q8TCU5
DB04926,O60391
DB04926,Q13224
DB04926,Q05586
DB04926,Q12879
DB04926,Q14957
DB04926,O15399
DB04931,Q01726
DB04933,Q9Y6Y9
DB04933,O00206
DB04938,P03372
DB04938,Q92731
DB04942,P10276
DB04942,P10826
DB04944,O43741
DB04944,Q9UGI9
DB04944,Q13131
DB04944,P54646
DB04944,Q9Y478
DB04944,P54619
DB04944,Q9UGJ0
DB04946,P28223
DB04946,P14416
DB04948,P08913
DB04948,P18825
DB04948,P18089
DB04953,P51787
DB04953,P56696
DB04953,O43526
DB04953,O43525
DB04953,Q9NR82
DB04954,P30542
DB04960,P49356
DB04960,P49354
DB04961,Q9NRF9
DB04961,P49643
DB04961,P49642
DB04961,P56282
DB04961,Q14181
DB04961,Q15054
DB04961,P49005
DB04961,P28340
DB04961,Q9HCU8
DB04961,P09884
DB04961,Q07864
DB04977,Q05639
DB04982,P42262
DB04982,P42261
DB04983,P41231
DB05009,P29274
DB05010,O75899
DB05010,Q9UBS5
DB05015,Q9BY41
DB05015,Q969S8
DB05015,Q9UQL6
DB05015,Q92769
DB05015,Q9UBN7
DB05015,O15379
DB05015,Q9UKV0
DB05015,Q13547
DB05015,P56524
DB05015,Q96DB2
DB05015,Q8WUI4
DB05016,P39023
DB05016,P61353
DB05016,P61254
DB05016,P83881
DB05016,P61927
DB05016,P61513
DB05016,P05386
DB05016,P62891
DB05016,Q9Y3U8
DB05016,P05388
DB05016,P83731
DB05016,P62750
DB05016,P62829
DB05016,P35268
DB05016,P46782
DB05016,P62081
DB05016,P46778
DB05016,P63173
DB05016,P62945
DB05016,P62273
DB05016,P62861
DB05016,P46783
DB05016,P62241
DB05016,P42766
DB05016,P49207
DB05016,P62910
DB05016,P62899
DB05016,P62888
DB05016,P18077
DB05016,P47914
DB05016,P46776
DB05016,P62847
DB05016,P62851
DB05016,P62854
DB05016,P62979
DB05016,P62857
DB05016,P84098
DB05016,P46779
DB05016,Q02543
DB05016,P61313
DB05016,P62424
DB05016,P62269
DB05016,P18124
DB05016,Q02878
DB05016,P46777
DB05016,P36578
DB05016,P23396
DB05016,P08708
DB05016,P61247
DB05016,P62701
DB05016,P22090
DB05016,P15880
DB05016,P62753
DB05016,P42677
DB05016,P08865
DB05016,P62841
DB05016,P62249
DB05016,P62244
DB05016,P39019
DB05016,P63220
DB05016,P46781
DB05016,P30050
DB05016,P62266
DB05016,P50914
DB05016,P40429
DB05016,P26373
DB05016,P60866
DB05016,P62917
DB05016,P18621
DB05016,P62913
DB05016,P62906
DB05016,P25398
DB05016,P62277
DB05016,P62263
DB05016,P27635
DB05016,P32969
DB05016,P62280
DB05016,Q07020
DB05018,P06280
DB05035,P10828
DB05038,P30411
DB05039,P07550
DB05075,Q9H3Y6
DB05075,P06239
DB05075,P07947
DB05075,P51451
DB05075,P08631
DB05075,P07948
DB05075,P42685
DB05075,P09769
DB05075,P06241
DB05075,P17948
DB05075,P35968
DB05075,P09619
DB05075,P54760
DB05075,P11362
DB05075,P21802
DB05075,P12931
DB05087,P14867
DB05087,P47870
DB05087,P48169
DB05087,P31644
DB05087,P47869
DB05087,P78334
DB05087,P18505
DB05087,Q8N1C3
DB05087,O14764
DB05087,O00591
DB05087,P34903
DB05087,Q9UN88
DB05087,Q99928
DB05087,Q16445
DB05087,P18507
DB05087,P28472
DB05095,P35354
DB05104,P41145
DB05119,Q13093
DB05134,P08238
DB05134,P07900
DB05168,P15328
DB05169,O14965
DB05169,P52333
DB05169,P36888
DB05169,Q96GD4
DB05169,O60674
DB05169,P00519
DB05187,Q03181
DB05187,Q07869
DB05219,Q07343
DB05219,Q08499
DB05219,Q08493
DB05219,P27815
DB05220,O14965
DB05234,P10275
DB05239,Q02750
DB05239,P36507
DB05246,Q9P0X4
DB05246,O43497
DB05246,O95180
DB05253,P06401
DB05255,P41180
DB05262,P47989
DB05266,O76074
DB05266,Q08493
DB05266,Q07343
DB05266,Q08499
DB05266,P27815
DB05266,Q14432
DB05266,Q9Y233
DB05271,P21917
DB05271,P14416
DB05271,P35462
DB05289,Q92542
DB05289,P49768
DB05289,P49810
DB05289,Q8WW43
DB05289,Q9NZ42
DB05289,Q96BI3
DB05294,P29320
DB05294,P00533
DB05294,P12931
DB05294,P21860
DB05294,P21709
DB05294,Q15303
DB05294,Q13882
DB05294,P54760
DB05294,P29317
DB05294,P29323
DB05294,P04626
DB05294,P54756
DB05294,O15197
DB05294,P54764
DB05294,P29322
DB05294,Q9UF33
DB05294,Q02763
DB05294,P17948
DB05294,P35916
DB05294,Q15375
DB05294,P54762
DB05294,P35968
DB05294,P54753
DB05294,P07949
DB05294,Q5JZY3
DB05295,P11473
DB05297,Q71U36
DB05297,Q6PEY2
DB05297,P68366
DB05297,P0DPH7
DB05297,P68371
DB05297,Q13509
DB05297,Q9H4B7
DB05297,P68363
DB05297,Q3ZCM7
DB05297,P07437
DB05297,Q9BQE3
DB05297,Q13885
DB05297,Q9BVA1
DB05297,Q9BUF5
DB05297,P04350
DB05298,P27815
DB05298,Q08493
DB05298,Q07343
DB05298,Q08499
DB05316,P28223
DB05351,P51164
DB05351,P20648
DB05381,P35367
DB05395,P13945
DB05408,Q14790
DB05408,P42575
DB05408,Q6UXS9
DB05408,P31944
DB05408,Q92851
DB05408,P29466
DB05408,P55211
DB05408,P42574
DB05408,P51878
DB05408,P49662
DB05408,P55212
DB05408,P55210
DB05412,Q16539
DB05416,Q03181
DB05424,Q15303
DB05424,P04626
DB05424,P00533
DB05448,P10599
DB05458,P17787
DB05458,Q15825
DB05458,P30532
DB05458,P43681
DB05460,P09211
DB05465,P36888
DB05465,P09619
DB05465,P10721
DB05467,P13631
DB05470,Q16539
DB05482,P11387
DB05490,P37231
DB05491,P05106
DB05491,P08648
DB05491,P06756
DB05491,P05556
DB05501,P61073
DB05514,P51788
DB05524,P00533
DB05541,Q7L0J3
DB05542,Q13639
DB05552,P48736
DB05552,O00329
DB05553,Q9H244
DB05562,P08908
DB05575,P07949
DB05575,P10721
DB05575,P35968
DB05575,P17948
DB05575,P35916
DB05575,P09619
DB05575,P16234
DB05585,P07437
DB05585,Q13885
DB05585,Q6PEY2
DB05585,P04350
DB05585,Q71U36
DB05585,Q13509
DB05585,Q3ZCM7
DB05585,Q9BQE3
DB05585,P68371
DB05585,Q9BUF5
DB05585,P68363
DB05585,Q9H4B7
DB05585,P0DPH7
DB05585,P68366
DB05585,Q9BVA1
DB05586,P36544
DB05586,A5X5Y0
DB05586,O95264
DB05586,Q8WXA8
DB05586,Q70Z44
DB05586,P46098
DB05590,P07550
DB05596,Q13639
DB05608,Q9H3Y6
DB05608,O14965
DB05608,P09619
DB05608,P06241
DB05608,P12931
DB05608,P16234
DB05608,P35968
DB05608,P07947
DB05608,P06239
DB05608,P22455
DB05608,P11362
DB05608,P36888
DB05608,P51451
DB05608,P08631
DB05608,P22607
DB05608,P07948
DB05608,P42685
DB05608,P09769
DB05608,P21802
DB05611,Q9Y2I7
DB05625,P61073
DB05626,P08238
DB05626,P07900
DB05645,P30926
DB05645,P32297
DB05653,P10276
DB05660,P53779
DB05667,P05108
DB05667,P19099
DB05667,P05093
DB05667,P15538
DB05676,P27815
DB05676,Q08499
DB05676,Q07343
DB05676,Q08493
DB05678,P55157
DB05678,P07237
DB05708,P36544
DB05737,P39877
DB05737,P14555
DB05737,O15496
DB05738,P35367
DB05805,P31645
DB05805,Q01959
DB05805,P23975
DB05812,P31213
DB05812,P10275
DB05812,P05093
DB05812,P18405
DB05812,Q9H8P0
DB05824,Q8TCU5
DB05824,O60391
DB05824,O15399
DB05824,Q13224
DB05824,Q12879
DB05824,Q05586
DB05824,Q14957
DB05885,Q7L0J3
DB05903,Q6PEY2
DB05903,Q9BQE3
DB05903,Q3ZCM7
DB05903,P04350
DB05903,Q71U36
DB05903,P07437
DB05903,P68363
DB05903,Q13509
DB05903,Q9BUF5
DB05903,Q13885
DB05903,Q9BVA1
DB05903,P68366
DB05903,P0DPH7
DB05903,Q9H4B7
DB05903,P68371
DB05913,P35968
DB05913,P35916
DB05913,P10721
DB05913,P17948
DB05928,P35968
DB05928,P09619
DB05928,P16234
DB05928,P10721
DB05928,P22607
DB05928,P17948
DB05928,P36888
DB05928,P35916
DB05936,P29275
DB05943,O00206
DB05944,P00533
DB05944,P04626
DB05964,P23975
DB05964,P31645
DB05964,Q01959
DB05969,P24941
DB05969,P50613
DB05969,P50750
DB05983,Q14145
DB05983,Q16236
DB05983,P37231
DB05983,O14920
DB05984,P35968
DB05984,P15056
DB05990,Q96RI1
DB05992,Q9BUF5
DB05992,P0DPH7
DB05992,Q13509
DB05992,Q71U36
DB05992,P04350
DB05992,Q3ZCM7
DB05992,P07437
DB05992,P68363
DB05992,P68366
DB05992,Q9BQE3
DB05992,Q6PEY2
DB05992,Q13885
DB05992,Q9H4B7
DB05992,Q9BVA1
DB05992,P68371
DB06013,P11388
DB06016,P35462
DB06016,P14416
DB06040,P52732
DB06061,Q02750
DB06061,P36507
DB06070,P08238
DB06070,P07900
DB06075,P08069
DB06075,P06213
DB06077,P28223
DB06077,P31645
DB06077,P14416
DB06080,P35916
DB06080,P36888
DB06080,P07333
DB06080,P17948
DB06080,P35968
DB06080,P16234
DB06080,P09619
DB06083,P35869
DB06090,P36544
DB06119,Q9Y5Y9
DB06119,Q9UQD0
DB06119,Q16445
DB06119,Q9UI33
DB06119,Q9NY46
DB06119,Q15858
DB06119,P35498
DB06119,Q14524
DB06119,P35499
DB06119,Q01118
DB06119,Q99250
DB06119,P31644
DB06119,P34903
DB06119,P78334
DB06119,P14867
DB06119,P47870
DB06119,P18507
DB06119,P28472
DB06119,P48169
DB06119,Q99928
DB06119,P47869
DB06119,O00591
DB06119,O14764
DB06119,Q8N1C3
DB06119,Q9UN88
DB06119,P18505
DB06127,P27487
DB06133,P10275
DB06134,O14965
DB06134,Q9UQB9
DB06134,Q96GD4
DB06137,P12931
DB06140,P50406
DB06144,P28335
DB06144,P35348
DB06144,P28223
DB06144,P25100
DB06144,P35368
DB06144,P14416
DB06154,O75343
DB06154,P33402
DB06154,Q02108
DB06154,Q02153
DB06155,P21554
DB06156,P23975
DB06156,P31645
DB06156,Q01959
DB06157,P05023
DB06157,P14415
DB06157,P05026
DB06157,P13637
DB06157,Q13733
DB06157,P54710
DB06157,P16615
DB06157,P50993
DB06157,P54709
DB06159,P11387
DB06169,Q9BUF5
DB06169,Q9BVA1
DB06169,Q9H4B7
DB06169,P68371
DB06169,P07437
DB06169,P68363
DB06169,Q13509
DB06169,Q9BQE3
DB06169,Q71U36
DB06169,P04350
DB06169,P0DPH7
DB06169,Q13885
DB06169,Q3ZCM7
DB06169,P68366
DB06169,Q6PEY2
DB06176,Q9UKV0
DB06176,Q9BY41
DB06176,Q969S8
DB06176,Q8WUI4
DB06176,Q96DB2
DB06176,Q9UQL6
DB06176,Q92769
DB06176,P56524
DB06176,O15379
DB06176,Q9UBN7
DB06176,Q13547
DB06185,P00491
DB06188,P52732
DB06190,P13945
DB06191,P08183
DB06195,P06493
DB06195,Q00535
DB06195,P24941
DB06195,P50750
DB06195,P50613
DB06196,P30411
DB06197,P14151
DB06197,P16581
DB06197,P16109
DB06199,P25101
DB06201,Q9NY46
DB06201,P35498
DB06201,Q14524
DB06201,Q9Y5Y9
DB06201,Q9UQD0
DB06201,P35499
DB06201,Q9UI33
DB06201,Q01118
DB06201,Q99250
DB06201,Q15858
DB06202,Q92731
DB06202,P03372
DB06203,P27487
DB06204,P35372
DB06204,P23975
DB06207,P35348
DB06209,Q9H244
DB06210,P40238
DB06213,P29274
DB06216,P28223
DB06216,P14416
DB06217,P48544
DB06217,P48549
DB06217,Q12809
DB06217,Q9UK17
DB06217,Q14524
DB06217,P22460
DB06218,P35498
DB06218,Q9UQD0
DB06218,Q14524
DB06218,Q99250
DB06218,Q9Y5Y9
DB06218,Q15858
DB06218,Q9UI33
DB06218,Q9NY46
DB06218,Q01118
DB06218,P35499
DB06228,P00742
DB06230,P35372
DB06230,P41143
DB06230,P41145
DB06233,P42345
DB06237,O76074
DB06240,P08183
DB06243,P11926
DB06248,Q15722
DB06249,P03372
DB06249,Q92731
DB06262,P08913
DB06262,P35348
DB06262,P08588
DB06262,P13945
DB06262,P25100
DB06262,P35368
DB06262,P18089
DB06262,P07550
DB06262,P18825
DB06263,P11388
DB06267,O76074
DB06268,P24530
DB06268,P25101
DB06274,P35372
DB06280,O15554
DB06281,P11597
DB06282,P35367
DB06283,Q00975
DB06287,P62942
DB06288,Q8WXA8
DB06288,P35462
DB06288,P41595
DB06288,P34969
DB06288,P28221
DB06288,P28335
DB06288,Q13639
DB06288,P28222
DB06288,Q70Z44
DB06288,P28223
DB06288,P50406
DB06288,P28566
DB06288,P47898
DB06288,O95264
DB06288,P46098
DB06288,P08908
DB06288,A5X5Y0
DB06288,P14416
DB06288,P30939
DB06292,P31639
DB06302,P17948
DB06302,Q04912
DB06302,P08581
DB06302,Q02763
DB06302,P35968
DB06302,P35916
DB06306,P08238
DB06306,P07900
DB06309,Q02750
DB06309,P36507
DB06311,Q13093
DB06314,P08581
DB06335,P27487
DB06345,P34913
DB06346,P20292
DB06350,Q9H244
DB06354,P48058
DB06354,P42263
DB06354,Q13002
DB06354,P42262
DB06354,P42261
DB06354,Q16478
DB06354,P39086
DB06354,Q16099
DB06354,Q13003
DB06362,P11388
DB06362,Q02880
DB06362,P11387
DB06374,P03372
DB06393,P08908
DB06401,P03372
DB06401,Q92731
DB06403,P25101
DB06403,P24530
DB06410,P11473
DB06412,P10275
DB06413,Q01959
DB06433,Q7LG56
DB06433,P23921
DB06433,P31350
DB06436,P10721
DB06436,P17948
DB06436,P35916
DB06436,P35968
DB06441,Q9H244
DB06448,P49356
DB06448,P49354
DB06454,P21917
DB06454,P08908
DB06454,P35462
DB06454,P14416
DB06455,P30989
DB06460,P24530
DB06460,P25101
DB06461,P48764
DB06470,O00591
DB06470,O14764
DB06470,Q8N1C3
DB06470,P14867
DB06470,P47870
DB06470,P18505
DB06470,P78334
DB06470,P34903
DB06470,P31644
DB06470,Q16445
DB06470,Q9UN88
DB06470,Q99928
DB06470,P48169
DB06470,P28472
DB06470,P18507
DB06470,P47869
DB06477,P14416
DB06480,Q13639
DB06486,P05771
DB06494,P30968
DB06497,P51681
DB06506,P08908
DB06510,P37231
DB06510,Q07869
DB06515,Q8NER1
DB06518,Q16539
DB06527,P05067
DB06530,Q9NYK1
DB06530,Q9NR97
DB06535,P35462
DB06536,Q07869
DB06536,P37231
DB06538,P08908
DB06548,P14324
DB06549,P30411
DB06554,P18505
DB06554,P48169
DB06554,P47869
DB06554,P34903
DB06554,P31644
DB06554,P14867
DB06554,P28472
DB06554,P47870
DB06554,Q16445
DB06558,P24530
DB06558,P25101
DB06573,P50281
DB06573,P45452
DB06573,P08253
DB06573,P14780
DB06573,P03956
DB06573,P22894
DB06579,P48169
DB06579,P28472
DB06579,Q99928
DB06579,Q16445
DB06579,P31644
DB06579,Q9UN88
DB06579,P18507
DB06579,P34903
DB06579,O00591
DB06579,P18505
DB06579,Q8N1C3
DB06579,P47870
DB06579,P78334
DB06579,P47869
DB06579,O14764
DB06579,P14867
DB06580,Q2M2H8
DB06580,P10253
DB06580,P14410
DB06580,O43451
DB06585,P08913
DB06585,P18825
DB06585,P18089
DB06586,P07098
DB06586,P16233
DB06587,O43193
DB06589,P06239
DB06589,Q08881
DB06589,P09619
DB06589,P22607
DB06589,P35916
DB06589,P07333
DB06589,P35968
DB06589,P16234
DB06589,P10721
DB06589,P11362
DB06589,P17948
DB06594,P48039
DB06594,P28335
DB06594,P49286
DB06595,P24723
DB06595,P17252
DB06595,P05129
DB06595,Q15139
DB06595,P10721
DB06595,Q05655
DB06595,P41743
DB06595,P09619
DB06595,O94806
DB06595,P16234
DB06595,P36888
DB06595,P35968
DB06595,P05771
DB06595,Q05513
DB06595,Q02156
DB06595,Q04759
DB06603,Q8WUI4
DB06603,Q96DB2
DB06603,P56524
DB06603,Q9UKV0
DB06603,Q969S8
DB06603,Q9UBN7
DB06603,Q9UQL6
DB06603,Q9BY41
DB06603,Q92769
DB06603,O15379
DB06603,Q13547
DB06604,P12821
DB06604,P08473
DB06605,P00742
DB06616,P00519
DB06616,P12931
DB06616,P08631
DB06616,P11274
DB06616,P07948
DB06620,P14416
DB06624,P21554
DB06625,P29274
DB06626,P35916
DB06626,P17948
DB06626,P35968
DB06629,P25101
DB06630,P11597
DB06634,P25103
DB06635,P00742
DB06637,Q9UJ96
DB06637,Q9UIX4
DB06637,P56696
DB06637,O95259
DB06637,P22459
DB06637,P22460
DB06637,Q9NSA2
DB06637,P22001
DB06637,P17658
DB06637,Q9NS40
DB06637,P48547
DB06637,Q96PR1
DB06637,Q9UK17
DB06637,Q03721
DB06637,Q14003
DB06637,Q14721
DB06637,Q16322
DB06637,Q9H252
DB06637,Q6PIU1
DB06637,Q8NCM2
DB06637,Q8TAE7
DB06637,Q8TDN1
DB06637,Q8TDN2
DB06637,Q96KK3
DB06637,Q9BQ31
DB06637,Q92953
DB06637,Q9NZV8
DB06637,Q9H3M0
DB06637,Q9UQ05
DB06637,P51787
DB06637,Q12809
DB06637,P16389
DB06637,Q09470
DB06637,Q9ULS6
DB06637,Q9ULD8
DB06637,O43526
DB06637,O43525
DB06637,Q96L42
DB06637,Q9NR82
DB06637,Q96RP8
DB06640,Q92731
DB06640,P03372
DB06645,Q92847
DB06649,P35499
DB06649,Q14524
DB06649,Q01118
DB06649,Q99250
DB06649,Q15858
DB06649,Q9NY46
DB06649,Q9UI33
DB06649,Q12879
DB06649,Q9UQD0
DB06649,Q13224
DB06649,Q9Y5Y9
DB06649,O15399
DB06649,O60391
DB06649,Q14957
DB06649,P27338
DB06649,Q00975
DB06649,Q05586
DB06649,P35498
DB06649,Q8TCU5
DB06652,P51681
DB06654,P27338
DB06656,O95602
DB06656,P24928
DB06656,O14802
DB06660,P21452
DB06666,P30518
DB06670,P43235
DB06673,O43614
DB06673,O43613
DB06677,P25101
DB06678,P18825
DB06678,P18089
DB06678,P28223
DB06678,P28335
DB06678,P35367
DB06678,P08913
DB06680,P06401
DB06682,P23219
DB06682,P35354
DB06684,P08908
DB06684,P31645
DB06691,P35367
DB06694,P35348
DB06694,P08913
DB06694,P18825
DB06694,P18089
DB06694,P25100
DB06694,P35368
DB06695,P00734
DB06698,P35367
DB06698,Q9Y5N1
DB06699,P30968
DB06700,P23975
DB06700,P31645
DB06701,Q01959
DB06701,P23975
DB06702,P20309
DB06702,P08172
DB06704,P23975
DB06707,P18825
DB06707,P18089
DB06707,P08913
DB06709,P20309
DB06710,P10275
DB06711,P35348
DB06711,P08913
DB06711,P25100
DB06711,P18825
DB06711,P35368
DB06711,P18089
DB06712,O60840
DB06712,Q01668
DB06712,Q13698
DB06712,Q13936
DB06717,P25103
DB06718,P10275
DB06719,P30968
DB06721,P11387
DB06725,P35354
DB06725,P23219
DB06730,P06401
DB06735,P03372
DB06736,P35354
DB06739,P21731
DB06751,Q08499
DB06751,P27815
DB06751,Q08493
DB06751,Q07343
DB06753,Q16445
DB06753,O14764
DB06753,Q9UN88
DB06753,Q99928
DB06753,Q8N1C3
DB06753,P48169
DB06753,P28472
DB06753,P18507
DB06753,P47870
DB06753,P14867
DB06753,P18505
DB06753,P78334
DB06753,P47869
DB06753,P31644
DB06753,O00591
DB06753,P34903
DB06762,O60706
DB06762,Q14654
DB06763,P30556
DB06764,P18089
DB06764,P35368
DB06764,P25100
DB06764,P35348
DB06764,P18825
DB06764,P08913
DB06766,P35367
DB06772,P68363
DB06772,P07437
DB06772,Q13885
DB06772,Q9H4B7
DB06772,Q9BVA1
DB06772,P0DPH7
DB06772,Q9BUF5
DB06772,Q9BQE3
DB06772,P68366
DB06772,Q13509
DB06772,P68371
DB06772,Q71U36
DB06772,Q6PEY2
DB06772,Q3ZCM7
DB06772,P04350
DB06774,Q8NER1
DB06775,P31327
DB06777,Q96RI1
DB06780,P08235
DB06781,P04150
DB06785,P30968
DB06786,P04150
DB06787,P20309
DB06787,P11229
DB06789,P06401
DB06802,P23219
DB06802,P35354
DB06809,P61073
DB06813,P00374
DB06814,P07550
DB06825,P30968
DB06832,Q92731
DB07101,P36507
DB07101,Q02750
DB07138,Q16539
DB07159,P43405
DB07215,Q07869
DB07232,P09874
DB07232,Q9UGN5
DB07232,Q9Y6F1
DB07724,Q03181
DB07724,Q07869
DB07724,P37231
DB07933,Q92731
DB07941,Q16539
DB07943,Q16539
DB08079,P08581
DB08094,P11802
DB08094,P06493
DB08094,P24941
DB08142,Q8IZL9
DB08142,Q15131
DB08142,P50750
DB08142,P49336
DB08142,Q9BWU1
DB08142,Q9NYV4
DB08142,Q96Q40
DB08142,P21127
DB08142,Q14004
DB08142,O94921
DB08142,Q00535
DB08142,Q07002
DB08142,Q00536
DB08142,Q00526
DB08142,P50613
DB08142,Q00534
DB08142,P24941
DB08142,P11802
DB08142,Q00537
DB08142,P06493
DB08162,O75116
DB08162,Q13464
DB08329,Q16790
DB08329,P22748
DB08329,P00915
DB08329,P35218
DB08329,Q8N1Q1
DB08329,Q9ULX7
DB08329,Q9Y2D0
DB08329,P07451
DB08329,P43166
DB08329,P23280
DB08329,P00918
DB08329,O43570
DB08382,P27487
DB08387,Q9Y233
DB08424,Q16539
DB08439,P35354
DB08486,P69905
DB08486,P68871
DB08490,P50281
DB08490,P22894
DB08490,P08254
DB08490,P39900
DB08490,P08253
DB08490,P14780
DB08490,P45452
DB08799,P35367
DB08801,P35367
DB08804,P10275
DB08815,P14416
DB08815,P28223
DB08816,Q9H244
DB08819,P43088
DB08820,P13569
DB08822,P30556
DB08827,P55157
DB08827,P07237
DB08828,Q99835
DB08860,P04035
DB08865,Q9UM73
DB08865,Q9HC35
DB08865,P08581
DB08865,P06748
DB08867,P06401
DB08868,O95136
DB08868,P21453
DB08868,O95977
DB08868,Q99500
DB08868,Q9H228
DB08871,Q9BUF5
DB08871,Q13885
DB08871,Q6PEY2
DB08871,P68363
DB08871,P07437
DB08871,Q3ZCM7
DB08871,P04350
DB08871,Q71U36
DB08871,Q9BVA1
DB08871,Q9BQE3
DB08871,Q13509
DB08871,P0DPH7
DB08871,P68366
