From	To
Q99732	hsa:9516
Q99733	hsa:4676
Q99735	hsa:4258
Q99741	hsa:990
Q99743	hsa:4862
Q99747	hsa:8774
Q99748	hsa:4902
Q99750	hsa:4188
Q99755	hsa:8394
Q99757	hsa:25828
Q99758	hsa:21
Q99759	hsa:4215
Q99766	hsa:27109
Q99767	hsa:321
Q99784	hsa:10439
Q99788	hsa:1240
Q99795	hsa:10223
Q99797	hsa:4285
Q99798	hsa:50
Q99801	hsa:4824
Q99807	hsa:10229
Q99808	hsa:2030
Q99814	hsa:2034
Q99816	hsa:7251
Q99828	hsa:10519
Q99829	hsa:8904
Q99832	hsa:10574
Q99835	hsa:6608
Q99836	hsa:4615
Q99848	hsa:10969
Q99853	hsa:27023
Q99856	hsa:1820
Q99873	hsa:3276
Q99877	hsa:8341
Q99878	hsa:8331
Q99879	hsa:8342
Q99880	hsa:8340
Q99884	hsa:6534
Q99895	hsa:11330
Q99909	hsa:10214
Q99928	hsa:2567
Q99929	hsa:430
Q99932	hsa:26206
Q99933	hsa:573
Q99935	hsa:58503
Q99941	hsa:1388
Q99942	hsa:6048
Q99943	hsa:10554
Q99944	hsa:80864
Q99946	hsa:80863
Q99952	hsa:26469
Q99956	hsa:1852
Q99958	hsa:2303
Q99959	hsa:5318
Q99961	hsa:6455
Q99962	hsa:6456
Q99963	hsa:6457
Q99965	hsa:2515
Q99966	hsa:4435
Q99967	hsa:10370
Q99969	hsa:5919
Q99972	hsa:4653
Q99973	hsa:7011
Q99983	hsa:4958
Q99985	hsa:10512
Q99986	hsa:7443
Q99988	hsa:9518
Q99990	hsa:51442
Q99996	hsa:10142
Q99999	hsa:9514
Q9BPU6	hsa:56896
Q9BPU9	hsa:80776
Q9BPV8	hsa:53829
Q9BPW9	hsa:10170
Q9BPX1	hsa:51171
Q9BPX3	hsa:64151
Q9BPX6	hsa:10367
Q9BPY8	hsa:84525
Q9BPZ2	hsa:474343
Q9BPZ3	hsa:51247
Q9BPZ7	hsa:79109
Q9BQ04	hsa:83759
Q9BQ15	hsa:79035
Q9BQ16	hsa:50859
Q9BQ24	hsa:79038
Q9BQ31	hsa:3790
Q9BQ39	hsa:79009
Q9BQ50	hsa:11219
Q9BQ51	hsa:80380
Q9BQ52	hsa:60528
Q9BQ61	hsa:79002
Q9BQ65	hsa:79650
Q9BQ66	hsa:83755
Q9BQ67	hsa:83743
Q9BQ69	hsa:28992
Q9BQ70	hsa:22980
Q9BQ83	hsa:548593
Q9BQ83	hsa:79008
Q9BQ87	hsa:90665
Q9BQ89	hsa:83541
Q9BQ90	hsa:116138
Q9BQ95	hsa:51295
Q9BQA1	hsa:79084
Q9BQA5	hsa:25988
Q9BQA9	hsa:79415
Q9BQB4	hsa:50964
Q9BQB6	hsa:79001
Q9BQC3	hsa:1802
Q9BQD3	hsa:79036
Q9BQD7	hsa:65990
Q9BQE3	hsa:84790
Q9BQE4	hsa:55829
Q9BQE5	hsa:23780
Q9BQE9	hsa:9275
Q9BQF6	hsa:57337
Q9BQG0	hsa:10514
Q9BQG1	hsa:84258
Q9BQG2	hsa:83594
Q9BQI0	hsa:83543
Q9BQI3	hsa:27102
Q9BQI4	hsa:83643
Q9BQI5	hsa:84251
Q9BQI6	hsa:84250
Q9BQJ4	hsa:83604
Q9BQK8	hsa:64900
Q9BQL6	hsa:55612
Q9BQP7	hsa:92667
Q9BQQ3	hsa:64689
Q9BQS2	hsa:83849
Q9BQS7	hsa:9843
Q9BQS8	hsa:79443
Q9BQT8	hsa:89874
Q9BQT9	hsa:9746
Q9BQW3	hsa:57593
Q9BQY4	hsa:84528
Q9BR01	hsa:25830
Q9BR39	hsa:57158
Q9BR76	hsa:57175
Q9BRA0	hsa:84316
Q9BRA2	hsa:84817
Q9BRB3	hsa:9091
Q9BRC7	hsa:84812
Q9BRD0	hsa:84811
Q9BRF8	hsa:55313
Q9BRG1	hsa:84313
Q9BRG2	hsa:10045
Q9BRI3	hsa:7780
Q9BRJ9	hsa:55897
Q9BRK0	hsa:51308
Q9BRK3	hsa:54587
Q9BRK4	hsa:84445
Q9BRK5	hsa:51150
Q9BRL6	hsa:10929
Q9BRL7	hsa:9117
Q9BRP0	hsa:58495
Q9BRP8	hsa:84305
Q9BRQ0	hsa:90780
Q9BRQ3	hsa:84304
Q9BRQ6	hsa:84303
Q9BRQ8	hsa:84883
Q9BRR0	hsa:80317
Q9BRR3	hsa:84302
Q9BRR6	hsa:83440
Q9BRR9	hsa:64333
Q9BRS8	hsa:55323
Q9BRT2	hsa:84300
Q9BRT3	hsa:84299
Q9BRT8	hsa:55871
Q9BRT9	hsa:84296
Q9BRU9	hsa:84294
Q9BRV3	hsa:55974
Q9BRV8	hsa:80143
Q9BRX2	hsa:53918
Q9BRX5	hsa:64785
Q9BRX8	hsa:84293
Q9BRX9	hsa:84292
Q9BRZ2	hsa:81844
Q9BS16	hsa:64105
Q9BS26	hsa:23071
Q9BS34	hsa:93474
Q9BS40	hsa:56925
Q9BS86	hsa:11055
Q9BS91	hsa:55032
Q9BSA4	hsa:94015
Q9BSA9	hsa:84286
Q9BSB4	hsa:60673
Q9BSD3	hsa:83695
Q9BSD7	hsa:84284
Q9BSE2	hsa:84283
Q9BSE4	hsa:64224
Q9BSE5	hsa:79814
Q9BSF0	hsa:84281
Q9BSG1	hsa:7549
Q9BSH4	hsa:51204
Q9BSI4	hsa:26277
Q9BSJ2	hsa:10844
Q9BSJ6	hsa:54478
Q9BSJ8	hsa:23344
Q9BSK2	hsa:84275
Q9BSK4	hsa:55527
Q9BSL1	hsa:10422
Q9BSM1	hsa:84759
Q9BSQ5	hsa:83605
Q9BSR8	hsa:84272
Q9BST9	hsa:6242
Q9BSU1	hsa:80262
Q9BSU3	hsa:84779
Q9BSV6	hsa:79042
Q9BSW2	hsa:84766
Q9BSW7	hsa:51760
Q9BSY9	hsa:51029
Q9BT04	hsa:80199
Q9BT09	hsa:10695
Q9BT17	hsa:92170
Q9BT22	hsa:56052
Q9BT23	hsa:80774
Q9BT25	hsa:93323
Q9BT30	hsa:84266
Q9BT40	hsa:51763
Q9BT43	hsa:84265
Q9BT49	hsa:80764
Q9BT56	hsa:80763
Q9BT67	hsa:80762
Q9BT78	hsa:51138
Q9BT81	hsa:83595
Q9BT88	hsa:23208
Q9BT92	hsa:84260
Q9BTA9	hsa:51322
Q9BTC0	hsa:11083
Q9BTC8	hsa:57504
Q9BTD3	hsa:80757
Q9BTD8	hsa:79171
Q9BTE1	hsa:84516
Q9BTE3	hsa:79892
Q9BTE6	hsa:100885850
Q9BTE6	hsa:80755
Q9BTE7	hsa:84259
Q9BTK6	hsa:79447
Q9BTL3	hsa:83640
Q9BTL4	hsa:9592
Q9BTM9	hsa:81605
Q9BTN0	hsa:79414
Q9BTP6	hsa:79413
Q9BTP7	hsa:91442
Q9BTT0	hsa:81611
Q9BTT4	hsa:84246
Q9BTU6	hsa:55361
Q9BTV4	hsa:79188
Q9BTV5	hsa:79187
Q9BTW9	hsa:6904
Q9BTX1	hsa:55706
Q9BTX3	hsa:29100
Q9BTY2	hsa:2519
Q9BTZ2	hsa:10901
Q9BU02	hsa:79178
Q9BU19	hsa:55657
Q9BU20	hsa:79363
Q9BU40	hsa:91851
Q9BU61	hsa:25915
Q9BU64	hsa:79172
Q9BU76	hsa:79169
Q9BU79	hsa:79161
Q9BU89	hsa:83475
Q9BUA3	hsa:144097
Q9BUB4	hsa:23536
Q9BUB5	hsa:8569
Q9BUB7	hsa:54968
Q9BUD6	hsa:10417
Q9BUE0	hsa:54797
Q9BUE6	hsa:81689
Q9BUF5	hsa:84617
Q9BUF7	hsa:92359
Q9BUH6	hsa:286257
Q9BUH8	hsa:57596
Q9BUI4	hsa:10623
Q9BUJ2	hsa:11100
Q9BUK6	hsa:55154
Q9BUL5	hsa:79142
Q9BUL8	hsa:11235
Q9BUL9	hsa:54913
Q9BUM1	hsa:92579
Q9BUN5	hsa:79140
Q9BUN8	hsa:79139
Q9BUP0	hsa:80303
Q9BUP3	hsa:10553
Q9BUQ8	hsa:9416
Q9BUR4	hsa:55135
Q9BUR5	hsa:79135
Q9BUT1	hsa:56898
Q9BUU2	hsa:79091
Q9BUV0	hsa:57035
Q9BUV8	hsa:55969
Q9BUW7	hsa:79095
Q9BUX1	hsa:79094
Q9BUY5	hsa:79088
Q9BUZ4	hsa:9618
Q9BV10	hsa:79087
Q9BV20	hsa:84245
Q9BV23	hsa:57406
Q9BV29	hsa:90416
Q9BV35	hsa:79085
Q9BV36	hsa:79083
Q9BV38	hsa:57418
Q9BV40	hsa:8673
Q9BV44	hsa:25917
Q9BV47	hsa:78986
Q9BV57	hsa:55256
Q9BV68	hsa:55658
Q9BV73	hsa:11190
Q9BV79	hsa:51102
Q9BV81	hsa:83460
Q9BV86	hsa:28989
Q9BV90	hsa:79622
Q9BV94	hsa:55741
Q9BVA0	hsa:10300
Q9BVA1	hsa:347733
Q9BVA6	hsa:11153
Q9BVC3	hsa:79075
Q9BVC4	hsa:64223
Q9BVC6	hsa:79073
Q9BVG3	hsa:55223
Q9BVG8	hsa:3801
Q9BVG9	hsa:81490
Q9BVH7	hsa:81849
Q9BVI0	hsa:51230
Q9BVI4	hsa:79050
Q9BVJ6	hsa:10813
Q9BVJ7	hsa:54935
Q9BVK2	hsa:79053
Q9BVK6	hsa:54732
Q9BVK8	hsa:10430
Q9BVL2	hsa:9818
Q9BVL4	hsa:83642
Q9BVM4	hsa:87769
Q9BVN2	hsa:23623
Q9BVP2	hsa:26354
Q9BVQ7	hsa:79029
Q9BVS4	hsa:55781
Q9BVS5	hsa:55006
Q9BVT8	hsa:83590
Q9BVV2	hsa:79025
Q9BVV6	hsa:9786
Q9BVV7	hsa:29090
Q9BVW5	hsa:54962
Q9BVX2	hsa:79022
Q9BW04	hsa:79098
Q9BW11	hsa:83463
Q9BW19	hsa:3833
Q9BW27	hsa:79902
Q9BW60	hsa:64834
Q9BW61	hsa:79016
Q9BW62	hsa:84056
Q9BW66	hsa:51550
Q9BW71	hsa:8479
Q9BW83	hsa:11020
Q9BW85	hsa:55702
Q9BW91	hsa:53343
Q9BW92	hsa:80222
Q9BWC9	hsa:29903
Q9BWD1	hsa:39
Q9BWE0	hsa:29803
Q9BWF2	hsa:10293
Q9BWF3	hsa:5936
Q9BWG6	hsa:100534012
Q9BWG6	hsa:79005
Q9BWH2	hsa:65991
Q9BWH6	hsa:26015
Q9BWJ5	hsa:83443
Q9BWK5	hsa:78996
Q9BWL3	hsa:25912
Q9BWM7	hsa:81855
Q9BWN1	hsa:78994
Q9BWP8	hsa:78989
Q9BWQ6	hsa:78992
Q9BWQ8	hsa:23017
Q9BWS9	hsa:66005
Q9BWT1	hsa:83879
Q9BWT3	hsa:64895
Q9BWT7	hsa:29775
Q9BWU0	hsa:22950
Q9BWU1	hsa:23097
Q9BWV1	hsa:91653
Q9BWV3	hsa:81602
Q9BWV7	hsa:83887
Q9BWW4	hsa:23648
Q9BWW7	hsa:83482
Q9BWX1	hsa:51533
Q9BWX5	hsa:140628
Q9BX10	hsa:54676
Q9BX26	hsa:10388
Q9BX40	hsa:149986
Q9BX46	hsa:221662
Q9BX59	hsa:55080
Q9BX63	hsa:83990
Q9BX66	hsa:10580
Q9BX67	hsa:83700
Q9BX68	hsa:84681
Q9BX70	hsa:55643
Q9BX74	hsa:83941
Q9BX79	hsa:64220
Q9BX84	hsa:140803
Q9BX95	hsa:81537
Q9BX97	hsa:83483
Q9BXA5	hsa:56670
Q9BXA6	hsa:83983
Q9BXA7	hsa:83942
Q9BXB1	hsa:55366
Q9BXB4	hsa:114885
Q9BXB5	hsa:114884
Q9BXB7	hsa:83893
Q9BXC0	hsa:27198
Q9BXC1	hsa:84636
Q9BXC9	hsa:583
Q9BXD5	hsa:80896
Q9BXF3	hsa:27443
Q9BXF6	hsa:26056
Q9BXF9	hsa:64518
Q9BXH1	hsa:27113
Q9BXI2	hsa:83884
Q9BXI3	hsa:84618
Q9BXI6	hsa:83874
Q9BXI9	hsa:114904
Q9BXJ0	hsa:114902
Q9BXJ1	hsa:114897
Q9BXJ3	hsa:114900
Q9BXJ4	hsa:114899
Q9BXJ5	hsa:114898
Q9BXJ7	hsa:81693
Q9BXJ8	hsa:83862
Q9BXK5	hsa:23786
Q9BXL6	hsa:79092
Q9BXL7	hsa:84433
Q9BXL8	hsa:55038
Q9BXM0	hsa:57716
Q9BXM7	hsa:65018
Q9BXN1	hsa:54829
Q9BXN2	hsa:64581
Q9BXP2	hsa:56996
Q9BXP5	hsa:51593
Q9BXP8	hsa:60676
Q9BXR0	hsa:81890
Q9BXR5	hsa:81793
Q9BXR6	hsa:81494
Q9BXS0	hsa:84570
Q9BXS1	hsa:91734
Q9BXS4	hsa:9528
Q9BXS5	hsa:8907
Q9BXS6	hsa:51203
Q9BXS9	hsa:65010
Q9BXT4	hsa:56165
Q9BXT6	hsa:54456
Q9BXT8	hsa:56163
Q9BXU0	hsa:56158
Q9BXU1	hsa:56164
Q9BXU7	hsa:83844
Q9BXU9	hsa:83698
Q9BXV9	hsa:84520
Q9BXW4	hsa:440738
Q9BXW6	hsa:114876
Q9BXW9	hsa:2177
Q9BXX0	hsa:84034
Q9BXY4	hsa:84870
Q9BXY8	hsa:84707
Q9BY07	hsa:57835
Q9BY10	hsa:57864
Q9BY11	hsa:29993
Q9BY12	hsa:49855
Q9BY14	hsa:83639
Q9BY15	hsa:84658
Q9BY27	hsa:85359
Q9BY32	hsa:3704
Q9BY41	hsa:55869
Q9BY42	hsa:51507
Q9BY43	hsa:29082
Q9BY44	hsa:83939
Q9BY49	hsa:55825
Q9BY50	hsa:90701
Q9BY64	hsa:54490
Q9BY66	hsa:8284
Q9BY67	hsa:23705
Q9BY76	hsa:51129
Q9BY77	hsa:84271
Q9BY78	hsa:79102
Q9BY79	hsa:83552
Q9BY84	hsa:80824
Q9BYC5	hsa:2530
Q9BYD5	hsa:84518
Q9BYE0	hsa:84667
Q9BYE2	hsa:84000
Q9BYE3	hsa:84648
Q9BYE7	hsa:84108
Q9BYE9	hsa:54825
Q9BYF1	hsa:59272
Q9BYG0	hsa:84002
Q9BYG3	hsa:84365
Q9BYG4	hsa:84552
Q9BYG5	hsa:84612
Q9BYG8	hsa:56169
Q9BYH1	hsa:23544
Q9BYH8	hsa:64332
Q9BYI3	hsa:84668
Q9BYJ1	hsa:59344
Q9BYJ4	hsa:53840
Q9BYJ9	hsa:54915
Q9BYK8	hsa:85441
Q9BYN0	hsa:140809
Q9BYN7	hsa:84905
Q9BYP7	hsa:65267
Q9BYP8	hsa:83902
Q9BYP9	hsa:81870
Q9BYQ0	hsa:83901
Q9BYQ2	hsa:85280
Q9BYQ3	hsa:83900
Q9BYQ4	hsa:83899
Q9BYQ5	hsa:81871
Q9BYQ6	hsa:653240
Q9BYQ7	hsa:85285
Q9BYR2	hsa:85289
Q9BYR3	hsa:84616
Q9BYR4	hsa:85290
Q9BYR5	hsa:85291
Q9BYR6	hsa:85293
Q9BYR7	hsa:83897
Q9BYR8	hsa:83896
Q9BYR9	hsa:730755
Q9BYR9	hsa:85294
Q9BYS1	hsa:83895
Q9BYT1	hsa:63910
Q9BYT3	hsa:65975
Q9BYT8	hsa:57486
Q9BYT9	hsa:63982
Q9BYU1	hsa:80714
Q9BYV1	hsa:64902
Q9BYV2	hsa:57159
Q9BYV6	hsa:84675
Q9BYV7	hsa:83875
Q9BYV8	hsa:95681
Q9BYV9	hsa:60468
Q9BYW1	hsa:66035
Q9BYW2	hsa:29072
Q9BYW3	hsa:81623
Q9BYX2	hsa:55357
Q9BYX4	hsa:64135
Q9BYZ2	hsa:92483
Q9BYZ6	hsa:23221
Q9BYZ8	hsa:83998
Q9BZ11	hsa:80332
Q9BZ23	hsa:80025
Q9BZ29	hsa:23348
Q9BZ67	hsa:83786
Q9BZ71	hsa:83394
Q9BZ72	hsa:57605
Q9BZ95	hsa:54904
Q9BZA7	hsa:27328
Q9BZA8	hsa:83259
Q9BZB8	hsa:64506
Q9BZC1	hsa:56853
Q9BZC7	hsa:20
Q9BZD2	hsa:55315
Q9BZD4	hsa:83540
Q9BZD6	hsa:79056
Q9BZE0	hsa:84662
Q9BZE2	hsa:83480
Q9BZE4	hsa:23560
Q9BZE9	hsa:79058
Q9BZF1	hsa:114882
Q9BZF2	hsa:114881
Q9BZF3	hsa:114880
Q9BZF9	hsa:55075
Q9BZG1	hsa:83871
Q9BZG2	hsa:93650
Q9BZG8	hsa:1801
Q9BZH6	hsa:55717
Q9BZI7	hsa:65109
Q9BZJ0	hsa:51340
Q9BZJ3	hsa:23430
Q9BZJ7	hsa:118442
Q9BZJ8	hsa:83873
Q9BZK7	hsa:79718
Q9BZL1	hsa:59286
Q9BZL3	hsa:85027
Q9BZL4	hsa:54776
Q9BZL6	hsa:25865
Q9BZM1	hsa:81579
Q9BZM2	hsa:64600
Q9BZM3	hsa:170825
Q9BZM4	hsa:79465
Q9BZM5	hsa:80328
Q9BZM6	hsa:80329
Q9BZP6	hsa:27159
Q9BZQ2	hsa:81626
Q9BZQ4	hsa:23057
Q9BZQ6	hsa:80267
Q9BZQ8	hsa:116496
Q9BZR6	hsa:65078
Q9BZR8	hsa:79370
Q9BZR9	hsa:81603
Q9BZS1	hsa:50943
Q9BZV1	hsa:80700
Q9BZV2	hsa:80704
Q9BZV3	hsa:50939
Q9BZW2	hsa:6561
Q9BZW4	hsa:53345
Q9BZW7	hsa:80705
Q9BZW8	hsa:51744
Q9BZX2	hsa:7371
Q9BZX4	hsa:152015
Q9BZY9	hsa:11074
Q9BZZ2	hsa:6614
Q9BZZ5	hsa:8539
Q9C000	hsa:22861
Q9C004	hsa:81848
Q9C005	hsa:84661
Q9C019	hsa:89870
Q9C026	hsa:114088
Q9C029	hsa:81786
Q9C030	hsa:117854
Q9C035	hsa:85363
Q9C037	hsa:89122
Q9C040	hsa:23321
Q9C056	hsa:84504
Q9C086	hsa:83444
Q9C091	hsa:80000
Q9C093	hsa:79925
Q9C098	hsa:85443
Q9C0A0	hsa:85445
Q9C0A1	hsa:85446
Q9C0A6	hsa:55209
Q9C0B0	hsa:85451
Q9C0B1	hsa:79068
Q9C0B2	hsa:85452
Q9C0B5	hsa:25921
Q9C0C2	hsa:85456
Q9C0C4	hsa:54910
Q9C0C6	hsa:85457
Q9C0C7	hsa:55626
Q9C0C9	hsa:63893
Q9C0D0	hsa:221692
Q9C0D2	hsa:85459
Q9C0D3	hsa:79699
Q9C0D5	hsa:85461
Q9C0D6	hsa:85462
Q9C0D9	hsa:85465
Q9C0E2	hsa:64328
Q9C0E4	hsa:80852
Q9C0E8	hsa:80856
Q9C0F0	hsa:80816
Q9C0F1	hsa:80817
Q9C0F3	hsa:80818
Q9C0G0	hsa:55628
Q9C0G6	hsa:1768
Q9C0H2	hsa:80727
Q9C0H9	hsa:80725
Q9C0I1	hsa:54545
Q9C0I4	hsa:80731
Q9C0J1	hsa:79369
Q9C0J8	hsa:55339
Q9C0J9	hsa:79365
Q9C0K0	hsa:64919
Q9C0K1	hsa:64116
Q9C0K7	hsa:55437
Q9GZL7	hsa:55759
Q9GZM5	hsa:25844
Q9GZM7	hsa:64129
Q9GZM8	hsa:81565
Q9GZN0	hsa:54112
Q9GZN1	hsa:64431
Q9GZN2	hsa:60436
Q9GZN4	hsa:64063
Q9GZN7	hsa:79641
Q9GZP0	hsa:80310
Q9GZP9	hsa:51009
Q9GZQ4	hsa:56923
Q9GZQ6	hsa:64106
Q9GZQ8	hsa:81631
Q9GZR1	hsa:26054
Q9GZR2	hsa:57109
Q9GZR5	hsa:6785
Q9GZS0	hsa:64446
Q9GZS1	hsa:64425
Q9GZS3	hsa:80349
Q9GZS9	hsa:23563
Q9GZT3	hsa:81892
Q9GZT4	hsa:63826
Q9GZT5	hsa:80326
Q9GZT8	hsa:60491
Q9GZT9	hsa:54583
Q9GZU1	hsa:57192
Q9GZU2	hsa:5178
Q9GZU5	hsa:60506
Q9GZU7	hsa:58190
Q9GZU8	hsa:80011
Q9GZV1	hsa:26287
Q9GZV3	hsa:60482
Q9GZV4	hsa:56648
Q9GZV5	hsa:25937
Q9GZV7	hsa:60484
Q9GZV8	hsa:63978
Q9GZV9	hsa:8074
Q9GZW8	hsa:58475
Q9GZX3	hsa:4166
Q9GZX5	hsa:59348
Q9GZX6	hsa:50616
Q9GZX7	hsa:57379
Q9GZX9	hsa:57045
Q9GZY0	hsa:56001
Q9GZY0	hsa:728343
Q9GZY6	hsa:7462
Q9GZY8	hsa:56947
Q9GZZ1	hsa:80218
Q9GZZ6	hsa:57053
Q9GZZ7	hsa:64096
Q9GZZ8	hsa:90070
Q9GZZ9	hsa:79876
Q9H000	hsa:23609
Q9H008	hsa:64077
Q9H013	hsa:8728
Q9H015	hsa:6583
Q9H040	hsa:83932
Q9H063	hsa:84232
Q9H069	hsa:83450
Q9H074	hsa:10605
Q9H078	hsa:81570
Q9H079	hsa:79768
Q9H081	hsa:79003
Q9H082	hsa:83452
Q9H089	hsa:55341
Q9H093	hsa:81788
Q9H095	hsa:84223
Q9H0A0	hsa:55226
Q9H0A6	hsa:140545
Q9H0A8	hsa:54939
Q9H0A9	hsa:84221
Q9H0B3	hsa:80726
Q9H0B6	hsa:64837
Q9H0B8	hsa:83716
Q9H0C1	hsa:84217
Q9H0C2	hsa:83447
Q9H0C5	hsa:53339
Q9H0C8	hsa:80895
Q9H0D2	hsa:84215
Q9H0D6	hsa:22803
Q9H0E2	hsa:54472
Q9H0E3	hsa:79595
Q9H0E7	hsa:84101
Q9H0E9	hsa:10902
Q9H0F5	hsa:152006
Q9H0F6	hsa:81858
Q9H0F7	hsa:84100
Q9H0G5	hsa:84081
Q9H0H0	hsa:57508
Q9H0H3	hsa:64410
Q9H0H5	hsa:29127
Q9H0I2	hsa:84080
Q9H0J4	hsa:84074
Q9H0J9	hsa:64761
Q9H0K1	hsa:23235
Q9H0K6	hsa:83448
Q9H0L4	hsa:23283
Q9H0M0	hsa:11059
Q9H0M4	hsa:55063
Q9H0N0	hsa:84084
Q9H0N5	hsa:84105
Q9H0P0	hsa:51251
Q9H0Q3	hsa:53826
Q9H0R1	hsa:55745
Q9H0R3	hsa:84065
Q9H0R6	hsa:55278
Q9H0R8	hsa:23710
Q9H0S4	hsa:51202
Q9H0T7	hsa:64284
Q9H0U3	hsa:84061
Q9H0U4	hsa:81876
Q9H0U6	hsa:29074
Q9H0V9	hsa:81562
Q9H0W5	hsa:83987
Q9H0W8	hsa:56006
Q9H0W9	hsa:28970
Q9H0X6	hsa:727800
Q9H0X9	hsa:114879
Q9H0Y0	hsa:83734
Q9H0Z9	hsa:55544
Q9H112	hsa:140880
Q9H115	hsa:63908
Q9H116	hsa:64412
Q9H147	hsa:116092
Q9H156	hsa:84631
Q9H159	hsa:28513
Q9H160	hsa:3622
Q9H161	hsa:60529
Q9H165	hsa:53335
Q9H169	hsa:81551
Q9H171	hsa:81030
Q9H172	hsa:64137
Q9H173	hsa:64374
Q9H190	hsa:27111
Q9H1A4	hsa:64682
Q9H1B5	hsa:64132
Q9H1B7	hsa:64207
Q9H1C4	hsa:81622
Q9H1D0	hsa:55503
Q9H1D9	hsa:10621
Q9H1E1	hsa:84659
Q9H1E3	hsa:64710
Q9H1H9	hsa:63971
Q9H1I8	hsa:84164
Q9H1J1	hsa:65110
Q9H1J5	hsa:7478
Q9H1J7	hsa:81029
Q9H1K0	hsa:64145
Q9H1K1	hsa:23479
Q9H1K4	hsa:83733
Q9H1M4	hsa:140850
Q9H1N7	hsa:51000
Q9H1P3	hsa:9885
Q9H1P6	hsa:128602
Q9H1R2	hsa:128853
Q9H1R3	hsa:85366
Q9H1U9	hsa:92014
Q9H1V8	hsa:388662
Q9H1X1	hsa:221421
Q9H1Y0	hsa:9474
Q9H1Y3	hsa:23596
Q9H201	hsa:55040
Q9H204	hsa:80306
Q9H211	hsa:81620
Q9H221	hsa:64241
Q9H222	hsa:64240
Q9H223	hsa:30844
Q9H227	hsa:57733
Q9H228	hsa:53637
Q9H237	hsa:64840
Q9H239	hsa:79148
Q9H244	hsa:64805
Q9H251	hsa:64072
Q9H252	hsa:81033
Q9H254	hsa:57731
Q9H255	hsa:81285
Q9H257	hsa:64170
Q9H267	hsa:26276
Q9H269	hsa:64601
Q9H270	hsa:55823
Q9H293	hsa:64806
Q9H295	hsa:81501
Q9H299	hsa:83442
Q9H2A2	hsa:64577
Q9H2A7	hsa:58191
Q9H2A9	hsa:64377
Q9H2B2	hsa:6860
Q9H2B4	hsa:10861
Q9H2C0	hsa:8139
Q9H2C1	hsa:64211
Q9H2C2	hsa:64801
Q9H2D1	hsa:81034
Q9H2D6	hsa:11078
Q9H2E6	hsa:57556
Q9H2F3	hsa:80270
Q9H2F5	hsa:80314
Q9H2F9	hsa:80323
Q9H2G2	hsa:9748
Q9H2G4	hsa:64061
Q9H2G9	hsa:8548
Q9H2H8	hsa:53938
Q9H2H9	hsa:81539
Q9H2J4	hsa:79031
Q9H2J7	hsa:55117
Q9H2K0	hsa:219402
Q9H2K2	hsa:80351
Q9H2K8	hsa:51347
Q9H2L4	hsa:85025
Q9H2L5	hsa:83937
Q9H2M3	hsa:23743
Q9H2M9	hsa:25782
Q9H2P0	hsa:23394
Q9H2P9	hsa:51611
Q9H2R5	hsa:55554
Q9H2S1	hsa:3781
Q9H2S5	hsa:80352
Q9H2S6	hsa:64102
Q9H2S9	hsa:64375
Q9H2U1	hsa:170506
Q9H2U2	hsa:27068
Q9H2U9	hsa:8756
Q9H2V7	hsa:83985
Q9H2W1	hsa:64231
Q9H2W2	hsa:83881
Q9H2X0	hsa:8646
Q9H2X3	hsa:10332
Q9H2X6	hsa:28996
Q9H2X9	hsa:57468
Q9H2Y7	hsa:64397
Q9H300	hsa:55486
Q9H305	hsa:29965
Q9H306	hsa:64066
Q9H307	hsa:5411
Q9H310	hsa:57127
Q9H313	hsa:57348
Q9H320	hsa:26609
Q9H324	hsa:81794
Q9H329	hsa:54566
Q9H334	hsa:27086
Q9H361	hsa:5042
Q9H3D4	hsa:8626
Q9H3F6	hsa:83892
Q9H3H1	hsa:54802
Q9H3H3	hsa:83638
Q9H3H5	hsa:1798
Q9H3J6	hsa:91574
Q9H3K2	hsa:27069
Q9H3K6	hsa:552900
Q9H3K6	hsa:654483
Q9H3L0	hsa:27249
Q9H3M0	hsa:3754
Q9H3M7	hsa:10628
Q9H3N1	hsa:81542
Q9H3N8	hsa:59340
Q9H3P2	hsa:7469
Q9H3P7	hsa:64746
Q9H3Q1	hsa:23580
Q9H3Q3	hsa:64090
Q9H3R0	hsa:23081
Q9H3R1	hsa:64579
Q9H3R2	hsa:56667
Q9H3R5	hsa:64946
Q9H3S1	hsa:64218
Q9H3S3	hsa:80975
Q9H3S4	hsa:27010
Q9H3S7	hsa:25930
Q9H3T2	hsa:10500
Q9H3T3	hsa:10501
Q9H3U1	hsa:55898
Q9H3U5	hsa:64747
Q9H3U7	hsa:64094
Q9H3Y6	hsa:6725
Q9H3Z4	hsa:80331
Q9H400	hsa:54923
Q9H410	hsa:79980
Q9H422	hsa:10114
Q9H427	hsa:60598
Q9H444	hsa:128866
Q9H461	hsa:8325
Q9H467	hsa:79004
Q9H469	hsa:79176
Q9H477	hsa:64080
Q9H479	hsa:64122
Q9H488	hsa:23509
Q9H490	hsa:128869
Q9H492	hsa:84557
Q9H497	hsa:64222
Q9H4A3	hsa:65125
Q9H4A5	hsa:55204
Q9H4A6	hsa:64083
Q9H4A9	hsa:64174
Q9H4B0	hsa:64172
Q9H4B4	hsa:1263
Q9H4B6	hsa:60485
Q9H4B7	hsa:81027
Q9H4D0	hsa:64084
Q9H4D5	hsa:56000
Q9H4E5	hsa:57381
Q9H4E7	hsa:50619
