CID,CanonicalSMILES
124107498,CC1=CC=C(C=C1)COC(=O)N2CCC(C(C2)(F)F)CNC3=NC=CN4C3=NN=C4
124107504,CC1=CC=C(C=C1)COC(=O)N2CCC(C(C2)(F)F)CNC3=NC=C(N=C3)C
124107507,CC1=CC=C(C=C1)COC(=O)N2CCC(C(C2)(F)F)CNC3=CN=CC4=NN=CN34
124107516,CC1=CC=C(C=C1)COC(=O)N2CCC(C(C2)(F)F)CNC3=NC=CC=N3
124107555,C1CN(CC(C1CNC2=NC=CN3C2=NN=C3)(F)F)C(=O)OCC4=CC=C(C=C4)F
124107570,CC1=CC=C(C=C1)COC(=O)N2CCC(C(C2)(F)F)CNC3=NC=CN=C3
124107578,C1CN(CC(C1CNC2=NC=CN3C2=NN=C3)(F)F)C(=O)OCC4=CC=C(C=C4)Cl
124114603,CC1=NC2=C(N1C(C)C)C=C(C=C2F)C3=NC(=NC=C3F)NC4=NC5=C(CN(CC5)C(=O)C=C)C=C4
124121297,CC1=CC=C(C=C1)COC(=O)N2CCC(C(C2)(F)F)CNC3=NN4C=CC=CC4=N3
124121435,CC1=CC=C(C=C1)COC(=O)N2CCC(C(C2)(F)F)CNC3=NC=C4C=NNC4=N3
124146649,C1CC(CCC1N)NC2CC2C3=CC=C(C=C3)C4=CC(=CC=C4)NS(=O)(=O)C5=CC=CC=C5C#N
124147973,CC1C(C2(CCN(CC2)C3=NC4=NNC(=C4C(=O)N3C)C5=C(C(=NC=C5)NC)Cl)CO1)N
124147979,CC1C(C2(CCN(CC2)C3=NC4=C(C(=NN4)SC5=C(C(=NC=C5)N)Cl)C(=O)N3C)CO1)N
124150428,CC1CC2(CCN(CC2)C3=NC(=C(C(=O)N3C)SC4=C(N=CC=C4)C(F)(F)F)N)C(C1F)N
124150499,CC1C(C2(CCN(CC2)C3=NC(=C(C(=O)N3C)SC4=C(N=CC=C4)C(F)(F)F)N)CO1)N
124150528,CC1CC(C2(C1)CCN(CC2)C3=NC(=C(C(=O)N3C)SC4=C(N=CC=C4)C(F)(F)F)N)N
124150544,CC1C(C2(CCN(CC2)C3=NC=C(C(=O)N3C)SC4=C(N=CC=C4)C(F)(F)F)CO1)N
124150550,CC1C(C2(CCN(CC2)C3=NC(=C(C(=O)N3C)SC4=C(C(=NC=C4)C)Cl)N)CO1)N
124150633,C1CC(CCC1N)NC2CC2C3=CC=C(C=C3)C4=CC(=CC=C4)NS(=O)(=O)N5CCNCC5
124150703,C1CC(CCC1N)NC2CC2C3=CC=C(C=C3)C4=CC(=CC=C4)NS(=O)(=O)C5=CN=C(C=C5)N
124155887,C1=CC=C(C=C1)C2=CC=C(C=C2)C(=O)NC3=CC=CC(=C3)COC4=CN=CC(=C4)C(=O)N
124156389,C1=CC(=CC(=C1)NC(=O)C2=CN=C(C=C2)C3=CC=CS3)COC4=CN=CC(=C4)C(=O)N
124156563,C1=CC=C2C=C(C=CC2=C1)C(=O)NC3=CC=CC(=C3)COC4=CN=CC(=C4)C(=O)N
124156666,C1=CC=C(C=C1)C2=C(C=C(C=C2)C(=O)NC3=CC=CC(=C3)COC4=CN=CC(=C4)C(=O)N)F
124221529,C1C(OC(=NC1(C2=C(C=CC(=C2)NC(=O)C3=NC=C(C=C3)Cl)F)C(F)F)N)C(F)(F)F
124221534,CC1(CC(OC(=N1)N)C(F)(F)F)C2=C(C=CC(=C2)NC(=O)C3=NC=C(C=C3)[N+]#[C-])F
124222778,CC(=O)C1=CC(=C(C=C1)C(=O)O)NC2=CC=CC=C2C(=O)O
124222779,COC1=CC(=C(C=C1)[N+](=O)[O-])NC2=CC=CC=C2C(=O)O
124222791,C1COC(=NC12C3=CC(=NC(=C3OC4=C2C=C(C=C4)NC(=O)C5=CN=C(C=N5)Cl)F)C6=CC(=CN=C6)F)N
124222792,C1COC(=NC12C3=CC(=NC(=C3OC4=C2C=C(C=C4)NC(=O)C5=CN=C(C=N5)F)F)C6=CN=CC=C6)N
124222793,COC1=CC2=C(C(=C1)F)OC3=C(C24CCOC(=N4)N)C=C(C=C3)NC(=O)C5=NC=C(C=C5)C#N
124222794,COC1=CC2=C(C(=C1)F)OC3=C(C24CCOC(=N4)N)C=C(C=C3)NC(=O)C5=CN=C(C=N5)OC
124222797,CC1=NC(=CS1)C(=O)NC2=CC3=C(C=C2)OC4=C(N=C(C=C4C35CCOC(=N5)N)C6=CCCOC6)F
124222798,CC1=NC(=CS1)C(=O)NC2=CC3=C(C=C2)OC4=C(N=C(C=C4C35CCOC(=N5)N)C6=CC(=CN=C6)F)F
124222799,C1COC(=NC12C3=CC(=NC(=C3OC4=C2C=C(C=C4)NC(=O)C5=NC=C(C=C5)F)F)C6=CC(=CN=C6)F)N
124222800,C1COC(=NC12C3=C(C=CC(=C3)NC(=O)C4=NC=C(C=C4)Cl)OC5=C2C=C(C=N5)C6=CC(=NC=C6)F)N
124222801,COC1=NC=C(N=C1)C(=O)NC2=CC3=C(C=C2)OC4=C(N=C(C=C4C35CCOC(=N5)N)C6=CC(=NC=C6)F)F
124222802,COC1=NC=C(N=C1)C(=O)NC2=CC3=C(C=C2)OC4=CN=C(C=C4C35CCOC(=N5)N)C6=CC(=NC=C6)F
124222803,C1COC(=NC12C3=CC(=NC=C3OC4=C2C=C(C=C4)NC(=O)C5=NC=C(C=C5)Cl)C6=CC(=NC=C6)F)N
124222804,COC1=NC=C(N=C1)C(=O)NC2=CC3=C(C=C2)OC4=C(C35CCOC(=N5)N)C=C(C=C4F)C6=CC(=NC=C6)F
124222805,C1COC(=NC12C3=C(C=CC(=C3)NC(=O)C4=NC=C(C=C4)F)OC5=C2C=C(C=C5F)C6=CC(=NC=C6)F)N
124222806,COC1=CN=C(C=C1)C(=O)NC2=CC3=C(C=C2)OC4=C(C35CCSC(=N5)N)C=C(C=C4F)O
124222807,COC1=NC=C(N=C1)C(=O)NC2=CC3=C(C=C2)OC4=C(C35CCOC(=N5)N)C=C(C=C4F)C6=CCCOC6
124222808,COC1=CN=C(C=C1)C(=O)NC2=CC3=C(C=C2)OC4=C(C35CCSC(=N5)N)C=C(C=C4F)N6CCOCC6
124222809,C1COC(=NC12C3=C(C=CC(=C3)NC(=O)C4=NC=C(C=C4)C#N)OC5=C2C=C(C=C5F)C6=CC(=NC=C6)F)N
124222810,COC1=NC=C(N=C1)C(=O)NC2=CC3=C(C=C2)OC4=C(C35CCSC(=N5)N)C=C(C=C4F)N6CCOCC6
124222811,C1COCC=C1C2=NC(=C3C(=C2)C4(CCSC(=N4)N)C5=C(O3)C=CC(=C5)NC(=O)C6=C(C=C(C=N6)Cl)F)F
124222812,CC1=CC(=CN=C1C(=O)NC2=CC3=C(C=C2)OC4=C(N=C(C=C4C35CCSC(=N5)N)C6=CCOCC6)F)Br
124222813,CC1=CC(=CN=C1C(=O)NC2=CC3=C(C=C2)OC4=C(N=C(C=C4C35CCSC(=N5)N)C6=CCOCC6)F)OC
124222814,CC1=CC(=CN=C1C(=O)NC2=CC3=C(C=C2)OC4=C(N=C(C=C4C35CCSC(=N5)N)C6=CCOCC6)F)Cl
126507754,C1CN(CCN1C2COC2)S(=O)(=O)N(CC3=NC=C(C=C3)C4=NN=C(O4)C(F)(F)F)C5=CC=CC=C5
126508324,C1CN(CCN1)S(=O)(=O)N(CC2=C(C=C(C=C2)C3=NN=C(O3)C(F)(F)F)F)C4=CC=CC=C4
126508424,CN1CCN(CC1)S(=O)(=O)N(CC2=CC=C(C=C2)C3=NN=C(O3)C(F)F)C4=CC(=C(C=C4)F)Cl
126508501,C1CS(=O)(=O)CCN1S(=O)(=O)N(CC2=NC=C(C=C2)C3=NN=C(O3)C(F)F)C4=CC(=C(C=C4)F)Cl
126508787,CC1CN(CC(N1C(=O)C)C)S(=O)(=O)N(CC2=CC=C(C=C2)C3=NN=C(O3)C(F)F)C4=CN=CC=C4
126508807,CC1CN(CC(N1C)C)S(=O)(=O)N(CC2=CC=C(C=C2)C3=NN=C(O3)C(F)F)C4=CN=CC=C4
126508982,C1CN(CCN1C2COC2)S(=O)(=O)N(CC3=C(C=C(C=C3)C4=NN=C(O4)C(F)(F)F)F)C5=CC=CC=C5
126509177,CC1CN(CC(N1C(=O)C)C)S(=O)(=O)N(CC2=NC=C(C=C2)C3=NN=C(O3)C(F)F)C4=CC=CC=C4
126509197,CN1CCN(CC1)CCN(C)S(=O)(=O)N(CC2=CC=C(C=C2)C3=NN=C(O3)C(F)F)C4=CC=CC=C4
126509209,CCN1C(CN(CC1C)S(=O)(=O)N(CC2=NC=C(C=C2)C3=NN=C(O3)C(F)F)C4=CC=CC=C4)C
126509346,C1CN(CCN1)S(=O)(=O)N(CC2=C(C=C(C=C2)C3=NN=C(O3)C(F)(F)F)F)C4=CC(=CC=C4)F
126509351,C1CN(CCN1C2COC2)S(=O)(=O)N(CC3=CC=C(C=C3)C4=NN=C(O4)C(F)F)C5=CC(=C(C=C5)F)Cl
126523872,CC(C#C)OC1=NC=C(N=C1)C(=CC2=CC(=C(C=C2)F)C3(C4CC4(SC(=N3)N)S(=O)(=O)C)C)F
126523873,CC1(C2CC2(SC(=N1)N)COC)C3=C(C=CC(=C3)C=C(C4=NC=C(C=C4)C#N)F)F
126523875,CC1(C2CC2(SC(=N1)N)C(=O)N3CCOCC3)C4=C(C=CC(=C4)C=C(C5=NC=C(C=C5)C#C)F)F
126523877,CC1(C2CC2(SC(=N1)N)C(=O)N3CCC(C3)(F)F)C4=C(N=CC(=C4)C=C(C5=NC=C(C=C5)C#N)F)F
126523954,CC1(C2CC2(SC(=N1)N)C(=O)N3CCC(C3)F)C4=C(N=CC(=C4)C=C(C5=NC=C(C=C5)C#N)F)F
126523956,CC1(C2CC2(SC(=N1)N)C(=O)N3CCN(CC3)CC4CC4)C5=C(C=CC(=C5)C=C(C6=NC=C(C=C6)C#N)F)F
126523979,CC1(C2CC2(SC(=N1)N)C(=O)N3CCC(C3)F)C4=C(N=CC(=C4)C=C(C5=NC=C(C=C5)C#N)F)F
126524016,CC1(C2CC2(SC(=N1)N)C(=O)N3CCOCC3)C4=C(C=CC(=C4)C=C(C5=NC=C(N=C5)C#C)F)F
126524024,CC1(C2CC2(SC(=N1)N)C(=O)N3CCC(=O)NCC3)C4=C(C=CC(=C4)C=C(C5=NC=C(C=C5)C#N)F)F
126524028,CC1(C2CC2(SC(=N1)N)C(=O)N3CCCC(C3)(F)F)C4=C(C=CC(=C4)C=C(C5=NC=C(C=C5)C#N)F)F
126524044,CC1(C2CC2(SC(=N1)N)C(=O)N3CCC(C3)F)C4=C(C=CC(=C4)C=C(C5=NC=C(N=C5)C#N)F)F
126524069,CC1(C2CC2(SC(=N1)N)C(=O)N3CCNC(=O)C3)C4=C(C=CC(=C4)C=C(C5=NC=C(C=C5)C#N)F)F
126524071,CC1(C2CC2(SC(=N1)N)C(=O)N3CCC(CC3)(F)F)C4=C(N=CC(=C4)C=C(C5=NC=C(C=C5)C#N)F)F
126524075,CC#CCOC1=NC=C(N=C1)C(=CC2=CC(=C(C=C2)F)C3(C4CC4(SC(=N3)N)S(=O)(=O)C)C)F
126524087,CC1(C2CC2(SC(=N1)N)C(=O)N(C)C)C3=C(N=CC(=C3)C=C(C4=NC=C(C=C4)Cl)F)F
126524133,CC1CCCN(C1)C(=O)C23CC2C(N=C(S3)N)(C)C4=C(C=CC(=C4)C=C(C5=NC=C(C=C5)C#N)F)F
126524148,CC1(C2CC2(SC(=N1)N)C(=O)N3CCCC3)C4=C(C=CC(=C4)C=C(C5=NC=C(C=C5)C#N)F)F
126524156,COCC12CC1C(N=C(S2)N)(CF)C3=C(C=CC(=C3)C=C(C4=NC=C(C=C4)Cl)F)F
126524190,CC1(C2CC2(SC(=N1)N)C(=O)N3CCC(C3)F)C4=C(C=CC(=C4)C=C(C5=NC=C(N=C5)C#N)F)F
126524292,CC1(C2CC2(SC(=N1)N)C(=O)N3CCCCC3)C4=C(C=CC(=C4)C=C(C5=NC=C(C=C5)C#N)F)F
126524300,CC1(C2CC2(SC(=N1)N)C(=O)N3CCC3)C4=C(C=CC(=C4)C=C(C5=NC=C(C=C5)C#N)F)F
126524317,CC1(C2CC2(SC(=N1)N)C(=O)N3CCC(CC3)C(F)(F)F)C4=C(C=CC(=C4)C=C(C5=NC=C(C=C5)C#N)F)F
126524356,CC1(C2CC2(SC(=N1)N)C(=O)N3CCC4(C3)CCO4)C5=C(C=CC(=C5)C=C(C6=NC=C(C=C6)C#N)F)F
126524380,CC1(C2CC2(SC(=N1)N)C(=O)N3CC4=CC=CC=C4C3)C5=C(C=CC(=C5)C=C(C6=NC=C(C=C6)C#N)F)F
126524400,CC1(C2CC2(SC(=N1)N)C(=O)N3CCOCC3)C4=C(C=CC(=C4)C=C(C5=NC=C(N=C5)C#N)F)F
126524406,CC1(C2CC2(SC(=N1)N)C(=O)N3CCC(C3)F)C4=C(C=CC(=C4)C=C(C5=NC=C(C=C5)C#N)F)F
126524407,CC1CCN(CC1)C(=O)C23CC2C(N=C(S3)N)(C)C4=C(C=CC(=C4)C=C(C5=NC=C(C=C5)C#N)F)F
126524416,CC1(C2CC2(SC(=N1)N)C(=O)N3CCC(C3)F)C4=C(C=CC(=C4)C=C(C5=NC=C(C=C5)C#N)F)F
126524419,CC1(C2CC2(SC(=N1)N)C(=O)N3CCOCC3)C4=C(C=CC(=C4)C=C(C5=NC=C(C=C5)Br)F)F
126524420,CC1(C2CC2(SC(=N1)N)C(=O)N3CCC(CC3)F)C4=C(C=CC(=C4)C=C(C5=NC=C(C=C5)C#N)F)F
126524421,CC1(C2CC2(SC(=N1)N)C(=O)N3CCOCC3)C4=C(N=CC(=C4)C=C(C5=NC=C(C=C5)C#N)F)F
126524423,CC1(C2CC2(SC(=N1)N)C(=O)N3CCCC(C3)C#N)C4=C(C=CC(=C4)C=C(C5=NC=C(C=C5)C#N)F)F
126524428,CC1(C2CC2(SC(=N1)N)C(=O)N3CCCC3)C4=C(C=CC(=C4)C=C(C5=NC=C(N=C5)C#N)F)F
126524435,CC1(C2CC2(SC(=N1)N)C(=O)N(C)C)C3=C(N=CC(=C3)C=C(C4=CN=C(C=N4)OCC(F)(F)F)F)F
126524436,CC1(C2CC2(SC(=N1)N)C(=O)N3CCC(CC3)(F)F)C4=C(C=CC(=C4)C=C(C5=NC=C(C=C5)C#N)F)F
126524620,CC1=NOC(=C1)COC2=NC=C(N=C2)C(=CC3=CC(=C(C=C3)F)C4(C5CC5(SC(=N4)N)C(=O)N(C)C)C)F
126524644,CC1(C2CC2(SC(=N1)N)C(=O)N3CCC(C3)N(C)C)C4=C(C=CC(=C4)C=C(C5=NC=C(C=C5)C#N)F)F
126524744,CC(=O)C12CC1C(N=C(S2)N)(C)C3=C(C=CC(=C3)C=C(C4=CN=C(C=N4)OCC#C)F)F
126524754,CC1CCCN1C(=O)C23CC2C(N=C(S3)N)(C)C4=C(C=CC(=C4)C=C(C5=NC=C(C=C5)C#N)F)F
126554894,CC1C(CCN1C(=O)C23CC2C(N=C(S3)N)(C)C4=C(C=CC(=C4)C=C(C5=NC=C(C=C5)C#N)F)F)O
126554901,CC(C#C)OC1=NC=C(N=C1)C(=CC2=CC(=C(C=C2)F)C3(C4CC4(SC(=N3)N)C(=O)C)C)F
126555022,CC1(C2CC2(SC(=N1)N)C(=O)O)C3=C(N=CC(=C3)C=C(C4=CN=C(C=N4)OCC#C)F)F
126555026,CC1(C2CC2(SC(=N1)N)C(=O)NC)C3=C(C=CC(=C3)C=C(C4=NC=C(N=C4)C#N)F)F
126555030,CC1(C2CC2(SC(=N1)N)C(=O)N(C)C)C3=C(C=CC(=C3)C=C(C4=NC=C5C(=N4)OCCO5)F)F
126555093,CC1(C2CC2(SC(=N1)N)C(=O)N(C)C)C3=C(C=CC(=C3)C=C(C4=CN=C(C=N4)Br)F)F
126555099,CC1(C2CC2(SC(=N1)N)COC)C3=C(C=CC(=C3)C=C(C4=NC=C(C=C4)Cl)F)F
126555100,CC1=NOC(=N1)COC2=NC=C(N=C2)C(=CC3=CC(=C(C=C3)F)C4(C5CC5(SC(=N4)N)C(=O)N(C)C)C)F
126555248,CC1(C2C(C2(F)F)(SC(=N1)N)CO)C3=C(C=CC(=C3)C=C(C4=CN=C(C=N4)OCC#C)F)F
126555281,CC1(C2CC2(SC(=N1)N)C(=O)OC)C3=C(C(=CC(=C3)C=C(C4=NC=C(C=C4)Cl)F)F)F
126555282,CC1(C2CC2(SC(=N1)N)C(=O)N)C3=C(C=CC(=C3)C=C(C4=NC=C(C=C4)C#N)F)F
126555283,CC1(C2CC2(SC(=N1)N)C#N)C3=C(C=CC(=C3)C=C(C4=NC=C(C=C4)C#N)F)F
126555287,CC(C#C)OC1=NC=C(N=C1)C(=CC2=CC(=C(C=C2)F)C3(C4CC4(SC(=N3)N)COC)C)F
126555288,CC1(C2C(C2(F)F)(SC(=N1)N)CO)C3=C(C=CC(=C3)C=C(C4=CN=C(C=N4)Cl)F)F
126555289,CC#CCOC1=NC=C(N=C1)C(=CC2=CC(=C(C=C2)F)C3(C4CC4(SC(=N3)N)COC)C)F
126555302,CC1(C2C(C2(F)F)(SC(=N1)N)COC)C3=C(C=CC(=C3)C=C(C4=NC=C(C=C4)C#N)F)F
126555352,CC1=CC(=CN=C1C(=CC2=CC(=C(C=C2)F)C3(C4CC4(SC(=N3)N)C(=O)NC)C)F)C#N
126556657,CC(C)C1CN(CCO1)C(=O)C23CC2C(N=C(S3)N)(C)C4=C(C=CC(=C4)C=C(C5=NC=C(C=C5)C#N)F)F
126556757,CC1(C2CC2(SC(=N1)N)C(=O)N)C3=C(C=CC(=C3)C=C(C4=CN=C(C=N4)OCC#C)F)F
126556763,CC1(C2CC2(SC(=N1)N)C(=O)NC)C3=C(C=CC(=C3)C=C(C4=NC=C(C=C4)C#N)F)F
126556776,CC1(C2CC2(SC(=N1)N)C(=O)N3CCCC3)C4=C(C=CC(=C4)C=C(C5=NC=C(C=C5)OC)F)F
126556778,CC1(C2CC2(SC(=N1)N)C(=O)N(C)C)C3=C(C=CC(=C3)C=C(C4=NC=C(C=C4)Br)F)F
126556780,CC1(C2CC2(SC(=N1)N)CO)C3=C(C=CC(=C3)C=C(C4=NC=C(C=C4)Cl)F)F
126556783,CC1CCC(N1C(=O)C23CC2C(N=C(S3)N)(C)C4=C(C=CC(=C4)C=C(C5=NC=C(C=C5)C#N)F)F)C
126556817,CC(C1=NC=CO1)OC2=NC=C(N=C2)C(=CC3=CC(=C(C=C3)F)C4(C5CC5(SC(=N4)N)C(=O)N(C)C)C)F
126556828,CC1(C2CC2(SC(=N1)N)C(=O)NC)C3=C(C=CC(=C3)C=C(C4=CN=C(C=N4)OCC5=NC=CO5)F)F
126556829,CC1(C2CC2(SC(=N1)N)C(=O)NC)C3=C(C=CC(=C3)C=C(C4=CN=C(C=N4)Br)F)F
126556830,CC1(C2CC2(SC(=N1)N)C(=O)NC)C3=C(C=CC(=C3)C=C(C4=NC=C(N=C4)C#CC5CC5)F)F
126556838,CC(COC)OC1=NC=C(N=C1)C(=CC2=CC(=C(C=C2)F)C3(C4CC4(SC(=N3)N)C(=O)N(C)C)C)F
126556857,CC1(C2CC2(SC(=N1)N)C(=O)NC)C3=C(C=CC(=C3)C=C(C4=NC=C(C=C4)C(F)(F)F)F)F
126556863,CC1(C2CC2(SC(=N1)N)S(=O)(=O)C)C3=C(C=CC(=C3)C=C(C4=CN=C(C=N4)Cl)F)F
126556897,CC1(C2C(C2(F)F)(SC(=N1)N)CO)C3=C(C=CC(=C3)C=C(C4=NC=C(N=C4)C#N)F)F
126556900,CC1COCC(N1C(=O)C23CC2C(N=C(S3)N)(C)C4=C(C=CC(=C4)C=C(C5=NC=C(C=C5)C#N)F)F)C
126556908,CC1(C2CC2(SC(=N1)N)C(=O)N3C4CCC3COC4)C5=C(C=CC(=C5)C=C(C6=NC=C(C=C6)C#N)F)F
126556917,CC1(C2CC2(SC(=N1)N)C(=O)N3CC4(C3)CCOCC4)C5=C(C=CC(=C5)C=C(C6=NC=C(C=C6)C#N)F)F
126556918,CC1(C2CC2(SC(=N1)N)C(=O)NC)C3=C(C=CC(=C3)C=C(C4=NC=C(C=C4)OC(F)(F)F)F)F
126556982,CC1(C2CC2(SC(=N1)N)C(=O)N3CCCC3)C4=C(C=CC(=C4)C=C(C5=NC=C(C=C5)Cl)F)F
126557034,CC1(C2CC2(SC(=N1)N)C(=O)N(C)C)C3=C(C=CC(=C3)C=C(C4=NC=C(C=C4)Cl)F)F
126557036,CC1(C2CC2(SC(=N1)N)C(=O)N(C)C)C3=C(C=CC(=C3)C=C(C4=NC=C(C=C4)C#N)F)F
126557047,CC1(C2CC2(SC(=N1)N)C(=O)N(C)C)C3=C(C=CC(=C3)C=C(C4=NC=C(C=C4)C#CC5CC5)F)F
126557048,CC1(C2CC2(SC(=N1)N)C(=O)NC)C3=C(C=CC(=C3)C=C(C4=CN=C(C=N4)OCC#C)F)F
126557050,CC1(C2CC2(SC(=N1)N)C(=O)N3CCOCC3)C4=C(C=CC(=C4)C=C(C5=CN=C(C=N5)OCC#C)F)F
126557054,CC1(C2CC2(SC(=N1)N)CC#N)C3=C(C=CC(=C3)C=C(C4=NC=C(C=C4)Cl)F)F
126557057,CC(CCNC(=O)C12CC1C(N=C(S2)N)(C)C3=C(C=CC(=C3)C=C(C4=NC=C(C=C4)Cl)F)F)O
126557058,CC#CCOC1=NC=C(N=C1)C(=CC2=CC(=C(C=C2)F)C3(C4CC4(SC(=N3)N)C(=O)N)C)F
126557059,CC1(C2CC2(SC(=N1)N)C(=O)N3CCOCC3)C4=C(N=CC(=C4)C=C(C5=CN=C(C=N5)OCC#C)F)F
126557060,CC1(C2CC2(SC(=N1)N)COC)C3=C(C=CC(=C3)C=C(C4=NC=C(N=C4)C#N)F)F
126557080,CC1(C2CC2(SC(=N1)N)C(=O)N3CCC(C3)(F)F)C4=C(C=CC(=C4)C=C(C5=NC=C(C=C5)C#N)F)F
126557095,CC1(C2CC2(SC(=N1)N)C(=O)OC)C3=C(C=CC(=C3)C=C(C4=CN=C(C=N4)OCC5=NC=CO5)F)F
126557096,CC1(C2CC2(SC(=N1)N)C(=O)N(C)C)C3=C(C=CC(=C3)C=C(C4=CN=C(C=N4)OCC#C)F)F
126557101,CC(=O)COC1=NC=C(N=C1)C(=CC2=CC(=C(C=C2)F)C3(C4CC4(SC(=N3)N)C(=O)NC)C)F
126557104,CC1(C2CC2(SC(=N1)N)C(=O)N(C)C)C3=C(C=CC(=C3)C=C(C4=C(C=C(C=C4)C#N)F)F)F
126557109,CC1CCN1C(=O)C23CC2C(N=C(S3)N)(C)C4=C(C=CC(=C4)C=C(C5=NC=C(C=C5)Cl)F)F
126557112,CC1CCN1C(=O)C23CC2C(N=C(S3)N)(C)C4=C(C=CC(=C4)C=C(C5=NC=C(C=C5)Cl)F)F
126557113,CC1CCN1C(=O)C23CC2C(N=C(S3)N)(C)C4=C(C=CC(=C4)C=C(C5=NC=C(C=C5)Cl)F)F
126557114,CC1(C2CC2(SC(=N1)N)C(=O)N(C)C)C3=C(C=CC(=C3)C=C(C4=CN=C(C=N4)OCC5COC5)F)F
126557115,CC1(C2CC2(SC(=N1)N)C(=O)N3CCOCC3)C4=C(C=CC(=C4)C=C(C5=NC=C(C=C5)C#N)F)F
126557122,CC1(C2CC2(SC(=N1)N)C(=O)N3CC4CC3CO4)C5=C(C=CC(=C5)C=C(C6=NC=C(C=C6)C#N)F)F
126557124,CC1(C2CC2(SC(=N1)N)C(=O)N3CCC(C3)O)C4=C(C=CC(=C4)C=C(C5=NC=C(C=C5)C#N)F)F
126557158,CC1(C2CC2(SC(=N1)N)C(=O)N(C)C)C3=C(C=CC(=C3)C=C(C4=CN=C(C=N4)OCC5=NC=CO5)F)F
126557159,CC1(C2CC2(SC(=N1)N)C(=O)N(C)C)C3=C(C=CC(=C3)C=C(C4=CN=C(C=N4)OCC#N)F)F
126557164,CC1(C2CC2(SC(=N1)N)C(=O)NC)C3=C(C=CC(=C3)C=C(C4=NC=C(N=C4)C#C)F)F
126557170,CC1(C2C(C2(F)F)(SC(=N1)N)C(C)(C)O)C3=C(C=CC(=C3)C=C(C4=NC=C(C=C4)C#N)F)F
126557173,CC1(C2C(C2(F)F)(SC(=N1)N)C(=O)OC)C3=C(C=CC(=C3)C=C(C4=NC=C(C=C4)C#N)F)F
126557178,CC1(C2CC2(SC(=N1)N)C(=O)N(C)C)C3=C(C=CC(=C3)C=C(C4=CN=C(C=N4)OCCOC)F)F
126557180,CC1CN(CCO1)C(=O)C23CC2C(N=C(S3)N)(C)C4=C(C=CC(=C4)C=C(C5=NC=C(C=C5)C#N)F)F
126557181,CC1(C2CC2(SC(=N1)N)COC)C3=C(C=CC(=C3)C=C(C4=CN=C(C=N4)Cl)F)F
126557182,CC1(C2CC2(SC(=N1)N)C(=O)N(C)C)C3=C(C=CC(=C3)C=C(C4=NC=C(S4)C#N)F)F
126557201,CC1CN(C(CO1)C)C(=O)C23CC2C(N=C(S3)N)(C)C4=C(C=CC(=C4)C=C(C5=NC=C(C=C5)C#N)F)F
126557207,CC1(COCCN1C(=O)C23CC2C(N=C(S3)N)(C)C4=C(C=CC(=C4)C=C(C5=NC=C(C=C5)C#N)F)F)C
126557216,CC1(C2CC2(SC(=N1)N)C(=O)N(C)C)C3=C(C=CC(=C3)C=C(C4=NC=C(C=N4)C#N)F)F
126557218,CC1(C2CC2(SC(=N1)N)C(=O)N(C)C)C3=C(C=CC(=C3)C=C(C4=NC=C(N=C4)C#N)F)F
126557237,CC1(CCN(C1)C(=O)C23CC2C(N=C(S3)N)(C)C4=C(C=CC(=C4)C=C(C5=NC=C(C=C5)C#N)F)F)O
126557242,CC1COCC(N1C(=O)C23CC2C(N=C(S3)N)(C)C4=C(C=CC(=C4)C=C(C5=NC=C(C=C5)C#N)F)F)C
126557243,CC(C)C1CN(CCO1)C(=O)C23CC2C(N=C(S3)N)(C)C4=C(C=CC(=C4)C=C(C5=NC=C(C=C5)C#N)F)F
126557257,CC1(C2CC2(SC(=N1)N)C(=O)N3CCOCC3)C4=C(C=CC(=C4)C=C(C5=NC=C(N=C5)C#CC6CC6)F)F
126557477,CC1(C2CC2(SC(=N1)N)C(=O)N3CCCC3COC)C4=C(C=CC(=C4)C=C(C5=NC=C(C=C5)Cl)F)F
126557485,CC1(C2CC2(SC(=N1)N)C(=O)N3CCCC3C(=O)OC)C4=C(C=CC(=C4)C=C(C5=NC=C(C=C5)C#N)F)F
126557486,CC1(C2CC2(SC(=N1)N)C(=O)N(C)C)C3=C(C=CC(=C3)C=C(C4=CC=C(C=C4)C#N)F)F
126557517,CC1(C2CC2(SC(=N1)N)C(=O)N(C)C)C3=C(C=CC(=C3)C(=CC4=NC=C(C=C4)Cl)F)F
126557541,CC1(C2CC2(SC(=N1)N)C(=O)N(C)C)C3=C(C=CC(=C3)C=C(C4=NC=C(N=C4)C#C)F)F
126557560,CC1(C2CC2(SC(=N1)N)C(=O)N(C)C)C3=C(C=CC(=C3)C=C(C4=CN=C(C=N4)OCC(F)F)F)F
126557586,CC1(C2CC2(SC(=N1)N)C(=O)N(C)C)C3=C(C=CC(=C3)C=C(C4=CN=C(C=N4)OCC5CC5(F)F)F)F
126557608,CC1(C2C(C2(F)F)(SC(=N1)N)CO)C3=C(C=CC(=C3)C=C(C4=NC=C(C=C4)Cl)F)F
126557635,CC1CN(CC(O1)C)C(=O)C23CC2C(N=C(S3)N)(C)C4=C(C=CC(=C4)C=C(C5=NC=C(C=C5)C#N)F)F
126557638,CC1CN(C(CO1)C)C(=O)C23CC2C(N=C(S3)N)(C)C4=C(C=CC(=C4)C=C(C5=NC=C(C=C5)C#N)F)F
